C_hat,D_hat,G_hat,N_star_theory,P_T,P_T_est,S_scalar,acc,accountant,avg_regret,base_eta_t,c_hat,comparator_type,cum_regret,delta_step_theory,delta_total,drift_boost_remaining,drift_flag,eps_remaining,eps_spent,eps_step_theory,eta_t,event,event_id,event_type,lambda_est,m_capacity,m_used,op,regret,regret_dynamic,regret_increment,regret_path_term,regret_static_term,rho_remaining,rho_spent,rho_step,sample_id,segment_id,sens_delete,sigma_step,sigma_step_theory,x_norm
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,520937.7861139695,nan,eps_delta,4.13997815476482,0.001385501722292849,1.0,none,8375.17580708923,,1e-05,0,False,1.0,0.0,,0.001385501722292849,2142,2139,delete,18.14986736928126,1,0,delete,8375.17580708923,0.0,0.0,0.0,0.0,,,,linear_002139,0,,1649.988279401756,,3.8776891231536865
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,521028.79443061905,1.8145547187338251,eps_delta,4.138746102521181,0.0013853807139268689,1.0,none,8376.82211150287,,1e-05,0,False,1.0,0.0,,0.0013853807139268689,2143,2140,insert,18.927464930220403,1,0,insert,8376.82211150287,0.0,0.0,0.0,0.0,,,,linear_002140,0,,1649.988279401756,,5.2573933601379395
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,521070.77890825825,1.1519884038346553,eps_delta,4.137029950688472,0.0013853249003410416,1.0,none,8377.485650144155,,1e-05,0,False,1.0,0.0,,0.0013853249003410416,2144,2141,insert,19.992051519426557,1,0,insert,8377.485650144155,0.0,0.0,0.0,0.0,,,,linear_002141,0,,1649.988279401756,,5.624660015106201
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,521071.82911598124,0.28375175247823803,eps_delta,4.135007851763412,0.0013853235042958507,1.0,none,8377.525907672672,,1e-05,0,False,1.0,0.0,,0.0013853235042958507,2145,2142,insert,19.154625127100264,1,0,insert,8377.525907672672,0.0,0.0,0.0,0.0,,,,linear_002142,0,,1649.988279401756,,3.6115949153900146
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,521096.90347030014,1.2049327812862556,eps_delta,4.133326018340593,0.0013852901741128914,1.0,none,8378.251839176382,,1e-05,0,False,1.0,0.0,,0.0013852901741128914,2146,2143,insert,18.835384885549168,1,0,insert,8378.251839176382,0.0,0.0,0.0,0.0,,,,linear_002143,0,,1649.988279401756,,4.15577507019043
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,521098.0297528227,0.2693616494237454,eps_delta,4.131305777625973,0.0013852886770539257,1.0,none,8378.288117025473,,1e-05,0,False,1.0,0.0,,0.0013852886770539257,2147,2144,insert,18.29899656213976,1,0,insert,8378.288117025473,0.0,0.0,0.0,0.0,,,,linear_002144,0,,1649.988279401756,,3.939924716949463
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,521195.58098801237,2.0359225665738974,eps_delta,4.130291082983743,0.0013851590299978284,1.0,none,8380.360607374016,,1e-05,0,False,1.0,0.0,,0.0013851590299978284,2148,2145,insert,18.681958782805197,1,0,insert,8380.360607374016,0.0,0.0,0.0,0.0,,,,linear_002145,0,,1649.988279401756,,4.851266384124756
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,521257.88192329375,1.7671486693487457,eps_delta,4.129025622947688,0.0013850762501639087,1.0,none,8381.922014583806,,1e-05,0,False,1.0,0.0,,0.0013850762501639087,2149,2146,insert,18.70938124134514,1,0,insert,8381.922014583806,0.0,0.0,0.0,0.0,,,,linear_002146,0,,1649.988279401756,,4.4665703773498535
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,521352.7132447169,2.4386815641701265,eps_delta,4.128456720073618,0.0013849502753860022,1.0,none,8384.895598469519,,1e-05,0,False,1.0,0.0,,0.0013849502753860022,2150,2147,insert,18.251082469466855,1,0,insert,8384.895598469519,0.0,0.0,0.0,0.0,,,,linear_002147,0,,1649.988279401756,,3.9931976795196533
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,521353.11350165424,0.17975721198883576,eps_delta,4.126432950195447,0.0013849497437539398,1.0,none,8384.91175479715,,1e-05,0,False,1.0,0.0,,0.0013849497437539398,2151,2148,insert,17.59278243399512,1,0,insert,8384.91175479715,0.0,0.0,0.0,0.0,,,,linear_002148,0,,1649.988279401756,,3.519517421722412
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,521568.5475282085,3.501382669738844,eps_delta,4.1274183940467895,0.0013846636872829182,1.0,none,8391.041595097124,,1e-05,0,False,1.0,0.0,,0.0013846636872829182,2152,2149,insert,17.497025261622788,1,0,insert,8391.041595097124,0.0,0.0,0.0,0.0,,,,linear_002149,0,,1649.988279401756,,4.191964149475098
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,521568.5475282085,nan,eps_delta,4.1274183940467895,0.0013846636872829182,1.0,none,8391.041595097124,,1e-05,0,False,1.0,0.0,,0.0013846636872829182,2153,2150,delete,17.497025261622788,1,0,delete,8391.041595097124,0.0,0.0,0.0,0.0,,,,linear_002150,0,,1649.988279401756,,4.86236047744751
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,521568.7080981854,0.08750207270214116,eps_delta,4.1253910636202,0.0013846634741418405,1.0,none,8391.045423403488,,1e-05,0,False,1.0,0.0,,0.0013846634741418405,2154,2151,insert,17.743821378620105,1,0,insert,8391.045423403488,0.0,0.0,0.0,0.0,,,,linear_002151,0,,1649.988279401756,,4.579455375671387
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,521610.7790357876,1.5759454764958094,eps_delta,4.12397406657294,0.0013846076324418198,1.0,none,8392.287225475931,,1e-05,0,False,1.0,0.0,,0.0013846076324418198,2155,2152,insert,17.591754656631828,1,0,insert,8392.287225475931,0.0,0.0,0.0,0.0,,,,linear_002152,0,,1649.988279401756,,4.115758419036865
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,521637.01061961136,0.9300736003906707,eps_delta,4.122160974423872,0.0013845728180909807,1.0,none,8392.719743927004,,1e-05,0,False,1.0,0.0,,0.0013845728180909807,2156,2153,insert,18.772478103131228,1,0,insert,8392.719743927004,0.0,0.0,0.0,0.0,,,,linear_002153,0,,1649.988279401756,,5.506744384765625
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,521646.686839996,0.8698377309121499,eps_delta,4.1203230499587935,0.001384559976550726,1.0,none,8393.098052766063,,1e-05,0,False,1.0,0.0,,0.001384559976550726,2157,2154,insert,17.995701115401616,1,0,insert,8393.098052766063,0.0,0.0,0.0,0.0,,,,linear_002154,0,,1649.988279401756,,3.576141119003296
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,521697.6666115649,1.581903429259297,eps_delta,4.118915241411096,0.0013844923259934275,1.0,none,8394.349261995814,,1e-05,0,False,1.0,0.0,,0.0013844923259934275,2158,2155,insert,17.808614800818333,1,0,insert,8394.349261995814,0.0,0.0,0.0,0.0,,,,linear_002155,0,,1649.988279401756,,4.513557434082031
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,521962.19856512424,3.9615468729124372,eps_delta,4.1207435943153286,0.0013841414491716606,1.0,none,8402.196188808955,,1e-05,0,False,1.0,0.0,,0.0013841414491716606,2159,2156,insert,17.547545972377698,1,0,insert,8402.196188808955,0.0,0.0,0.0,0.0,,,,linear_002156,0,,1649.988279401756,,4.10557746887207
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,521998.64635030756,1.458635380244378,eps_delta,4.119245096762356,0.001384093125511038,1.0,none,8403.259997395206,,1e-05,0,False,1.0,0.0,,0.001384093125511038,2160,2157,insert,17.403467988996017,1,0,insert,8403.259997395206,0.0,0.0,0.0,0.0,,,,linear_002157,0,,1649.988279401756,,4.138937473297119
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,522121.93889434607,3.1514316500866526,eps_delta,4.119659852091028,0.0013839296977509455,1.0,none,8408.22575811779,,1e-05,0,False,1.0,0.0,,0.0013839296977509455,2161,2158,insert,16.7455409316505,1,0,insert,8408.22575811779,0.0,0.0,0.0,0.0,,,,linear_002158,0,,1649.988279401756,,3.523388624191284
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,522128.7602866919,0.5385607758857126,eps_delta,4.117713409389055,0.001383920657492106,1.0,none,8408.370781972451,,1e-05,0,False,1.0,0.0,,0.001383920657492106,2162,2159,insert,17.31069269639751,1,0,insert,8408.370781972451,0.0,0.0,0.0,0.0,,,,linear_002159,0,,1649.988279401756,,4.849554061889648
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,522221.58730042446,1.9913478330785774,eps_delta,4.116668387209302,0.0013837976532595027,1.0,none,8410.353515068604,,1e-05,0,False,1.0,0.0,,0.0013837976532595027,2163,2160,insert,17.85043674879901,1,0,insert,8410.353515068604,0.0,0.0,0.0,0.0,,,,linear_002160,0,,1649.988279401756,,4.8382697105407715
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,522221.58730042446,nan,eps_delta,4.116668387209302,0.0013837976532595027,1.0,none,8410.353515068604,,1e-05,0,False,1.0,0.0,,0.0013837976532595027,2164,2161,delete,17.85043674879901,1,0,delete,8410.353515068604,0.0,0.0,0.0,0.0,,,,linear_002161,0,,1649.988279401756,,4.770563125610352
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,522274.3630582563,2.58775548672029,eps_delta,4.116292443394388,0.0013837277352048958,1.0,none,8413.70175429813,,1e-05,0,False,1.0,0.0,,0.0013837277352048958,2165,2162,insert,16.826161462180497,1,0,insert,8413.70175429813,0.0,0.0,0.0,0.0,,,,linear_002162,0,,1649.988279401756,,2.807333469390869
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,522382.1918686313,2.4538764306120404,eps_delta,4.115751838174321,0.001383584915045294,1.0,none,8416.712509066487,,1e-05,0,False,1.0,0.0,,0.001383584915045294,2166,2163,insert,16.71184195366081,1,0,insert,8416.712509066487,0.0,0.0,0.0,0.0,,,,linear_002163,0,,1649.988279401756,,4.231698513031006
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,522627.07871816715,3.008079514787717,eps_delta,4.115951505498598,0.0013832607245619134,1.0,none,8421.23678025013,,1e-05,0,False,1.0,0.0,,0.0013832607245619134,2167,2164,insert,17.331124198916758,1,0,insert,8421.23678025013,0.0,0.0,0.0,0.0,,,,linear_002164,0,,1649.988279401756,,5.202276229858398
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,522763.7716398816,3.154011269286392,eps_delta,4.116370627158536,0.001383079864370223,1.0,none,8426.210673793523,,1e-05,0,False,1.0,0.0,,0.001383079864370223,2168,2165,insert,16.741858884186893,1,0,insert,8426.210673793523,0.0,0.0,0.0,0.0,,,,linear_002165,0,,1649.988279401756,,3.70689058303833
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,522901.0077043027,2.4782851033031013,eps_delta,4.115860167148511,0.0013828983568859447,1.0,none,8429.28162232015,,1e-05,0,False,1.0,0.0,,0.0013828983568859447,2169,2166,insert,17.109676593769823,1,0,insert,8429.28162232015,0.0,0.0,0.0,0.0,,,,linear_002166,0,,1649.988279401756,,4.726970195770264
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,523772.9144851063,6.052418789066039,eps_delta,4.122790389906915,0.0013817468457678252,1.0,none,8447.597508919269,,1e-05,0,False,1.0,0.0,,0.0013817468457678252,2170,2167,insert,17.118937569341764,1,0,insert,8447.597508919269,0.0,0.0,0.0,0.0,,,,linear_002167,0,,1649.988279401756,,4.878721714019775
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,523851.37944107654,2.1900125814222755,eps_delta,4.121949066572031,0.001381643359578954,1.0,none,8449.995586472663,,1e-05,0,False,1.0,0.0,,0.001381643359578954,2171,2168,insert,16.89079285626207,1,0,insert,8449.995586472663,0.0,0.0,0.0,0.0,,,,linear_002168,0,,1649.988279401756,,4.044745922088623
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,523851.41628160357,0.044823119553209334,eps_delta,4.11993982985309,0.0013816433109960266,1.0,none,8449.996591028686,,1e-05,0,False,1.0,0.0,,0.0013816433109960266,2172,2169,insert,16.728027907828334,1,0,insert,8449.996591028686,0.0,0.0,0.0,0.0,,,,linear_002169,0,,1649.988279401756,,4.282139778137207
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,523937.1505791006,2.341339701453281,eps_delta,4.11926780059819,0.0013815302639781444,1.0,none,8452.737526827486,,1e-05,0,False,1.0,0.0,,0.0013815302639781444,2173,2170,insert,16.42490570828765,1,0,insert,8452.737526827486,0.0,0.0,0.0,0.0,,,,linear_002170,0,,1649.988279401756,,3.9546940326690674
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,524727.4629987357,5.654683363122617,eps_delta,4.1250488303926325,0.0013804894837365007,1.0,none,8468.725248796074,,1e-05,0,False,1.0,0.0,,0.0013804894837365007,2174,2171,insert,17.140099178165663,1,0,insert,8468.725248796074,0.0,0.0,0.0,0.0,,,,linear_002171,0,,1649.988279401756,,4.971541881561279
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,524727.4629987357,nan,eps_delta,4.1250488303926325,0.0013804894837365007,1.0,none,8468.725248796074,,1e-05,0,False,1.0,0.0,,0.0013804894837365007,2175,2172,delete,17.140099178165663,1,0,delete,8468.725248796074,0.0,0.0,0.0,0.0,,,,linear_002172,0,,1649.988279401756,,5.241208076477051
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,524945.6906290897,3.5282481847210003,eps_delta,4.126070845385866,0.001380202509035782,1.0,none,8474.949516422568,,1e-05,0,False,1.0,0.0,,0.001380202509035782,2176,2173,insert,16.882343730254835,1,0,insert,8474.949516422568,0.0,0.0,0.0,0.0,,,,linear_002173,0,,1649.988279401756,,4.1869306564331055
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,525581.8086499742,4.2832823122857,eps_delta,4.1285268954286805,0.0013793670182617134,1.0,none,8484.122770105938,,1e-05,0,False,1.0,0.0,,0.0013793670182617134,2177,2174,insert,18.49500129151122,1,0,insert,8484.122770105938,0.0,0.0,0.0,0.0,,,,linear_002174,0,,1649.988279401756,,5.888329982757568
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,525764.6060047862,3.3034531497605304,eps_delta,4.129172748765695,0.0013791272088873865,1.0,none,8489.57917146227,,1e-05,0,False,1.0,0.0,,0.0013791272088873865,2178,2175,insert,17.998839223173356,1,0,insert,8489.57917146227,0.0,0.0,0.0,0.0,,,,linear_002175,0,,1649.988279401756,,4.092764854431152
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,526177.2510254697,4.25257418677897,eps_delta,4.1315611886579,0.0013785863249999354,1.0,none,8498.621365069299,,1e-05,0,False,1.0,0.0,,0.0013785863249999354,2179,2176,insert,18.372305979535515,1,0,insert,8498.621365069299,0.0,0.0,0.0,0.0,,,,linear_002176,0,,1649.988279401756,,4.776793003082275
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,526189.5449772357,0.881508273542594,eps_delta,4.129742416660574,0.0013785702201828186,1.0,none,8499.00989348746,,1e-05,0,False,1.0,0.0,,0.0013785702201828186,2180,2177,insert,17.785609820611455,1,0,insert,8499.00989348746,0.0,0.0,0.0,0.0,,,,linear_002177,0,,1649.988279401756,,3.977583885192871
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,527009.3050217065,5.88671100450382,eps_delta,4.136151809962474,0.0013774976237588346,1.0,none,8516.336576712734,,1e-05,0,False,1.0,0.0,,0.0013774976237588346,2181,2178,insert,18.127178779669403,1,0,insert,8516.336576712734,0.0,0.0,0.0,0.0,,,,linear_002178,0,,1649.988279401756,,4.863743305206299
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,527041.1522811067,1.1557036110513017,eps_delta,4.134468156374288,0.0013774560044405918,1.0,none,8517.004402131033,,1e-05,0,False,1.0,0.0,,0.0013774560044405918,2182,2179,insert,18.572632828865146,1,0,insert,8517.004402131033,0.0,0.0,0.0,0.0,,,,linear_002179,0,,1649.988279401756,,4.883031845092773
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,527044.4246091108,0.42617243982132513,eps_delta,4.132506168658547,0.0013774517282404805,1.0,none,8517.095213605266,,1e-05,0,False,1.0,0.0,,0.0013774517282404805,2183,2180,insert,18.46712543365414,1,0,insert,8517.095213605266,0.0,0.0,0.0,0.0,,,,linear_002180,0,,1649.988279401756,,4.244661331176758
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,527106.3750613729,2.0242950932926895,eps_delta,4.131495683277221,0.0013773707803815445,1.0,none,8519.14409891763,,1e-05,0,False,1.0,0.0,,0.0013773707803815445,2184,2181,insert,18.02227532985679,1,0,insert,8519.14409891763,0.0,0.0,0.0,0.0,,,,linear_002181,0,,1649.988279401756,,3.8881983757019043
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,527108.7887629301,0.38142296487482685,eps_delta,4.129528279523362,0.001377367626795535,1.0,none,8519.216840656696,,1e-05,0,False,1.0,0.0,,0.001377367626795535,2185,2182,insert,17.667562648016215,1,0,insert,8519.216840656696,0.0,0.0,0.0,0.0,,,,linear_002182,0,,1649.988279401756,,4.073192596435547
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,527108.7887629301,nan,eps_delta,4.129528279523362,0.001377367626795535,1.0,none,8519.216840656696,,1e-05,0,False,1.0,0.0,,0.001377367626795535,2186,2183,delete,17.667562648016215,1,0,delete,8519.216840656696,0.0,0.0,0.0,0.0,,,,linear_002183,0,,1649.988279401756,,4.698771953582764
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,527145.4456980331,1.4819058898753341,eps_delta,4.128059526739302,0.0013773197358824076,1.0,none,8520.31486318992,,1e-05,0,False,1.0,0.0,,0.0013773197358824076,2187,2184,insert,17.40038707739347,1,0,insert,8520.31486318992,0.0,0.0,0.0,0.0,,,,linear_002184,0,,1649.988279401756,,4.085615158081055
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,527221.2444878827,1.9995129810037082,eps_delta,4.127028517806548,0.001377220723444125,1.0,none,8522.313889270521,,1e-05,0,False,1.0,0.0,,0.001377220723444125,2188,2185,insert,17.326685723979583,1,0,insert,8522.313889270521,0.0,0.0,0.0,0.0,,,,linear_002185,0,,1649.988279401756,,4.354185104370117
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,527225.7519211716,0.6462786281494874,eps_delta,4.125132007407126,0.001377214836266023,1.0,none,8522.522727303123,,1e-05,0,False,1.0,0.0,,0.001377214836266023,2189,2186,insert,16.56108059602769,1,0,insert,8522.522727303123,0.0,0.0,0.0,0.0,,,,linear_002186,0,,1649.988279401756,,3.285071849822998
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,527228.2686424291,0.42967498593026804,eps_delta,4.123180956748858,0.0013772115491983551,1.0,none,8522.61503759989,,1e-05,0,False,1.0,0.0,,0.0013772115491983551,2190,2187,insert,16.198313874611205,1,0,insert,8522.61503759989,0.0,0.0,0.0,0.0,,,,linear_002187,0,,1649.988279401756,,3.692134141921997
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,527262.0699959501,1.5497884938751811,eps_delta,4.121767872237797,0.001377167403826257,1.0,none,8523.815959787764,,1e-05,0,False,1.0,0.0,,0.001377167403826257,2191,2188,insert,15.89011123338961,1,0,insert,8523.815959787764,0.0,0.0,0.0,0.0,,,,linear_002188,0,,1649.988279401756,,3.751410722732544
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,527372.4643636136,2.2496759167922287,eps_delta,4.12099878233594,0.0013770232557222398,1.0,none,8526.346480653061,,1e-05,0,False,1.0,0.0,,0.0013770232557222398,2192,2189,insert,16.336556588837965,1,0,insert,8526.346480653061,0.0,0.0,0.0,0.0,,,,linear_002189,0,,1649.988279401756,,4.670393466949463
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,527855.9797516507,5.300395560450393,eps_delta,4.125793998648156,0.001376392435479636,1.0,none,8540.393577201683,,1e-05,0,False,1.0,0.0,,0.001376392435479636,2193,2190,insert,16.33951871928793,1,0,insert,8540.393577201683,0.0,0.0,0.0,0.0,,,,linear_002190,0,,1649.988279401756,,4.148555278778076
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,527856.5281242317,0.1588420858912074,eps_delta,4.12380791530942,0.0013763917205353014,1.0,none,8540.406192605808,,1e-05,0,False,1.0,0.0,,0.0013763917205353014,2194,2191,insert,16.79949950660594,1,0,insert,8540.406192605808,0.0,0.0,0.0,0.0,,,,linear_002191,0,,1649.988279401756,,4.6620001792907715
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,527922.7596584492,2.250746915994754,eps_delta,4.123040117493117,0.0013763053789322684,1.0,none,8542.939123445738,,1e-05,0,False,1.0,0.0,,0.0013763053789322684,2195,2192,insert,16.294210990375007,1,0,insert,8542.939123445738,0.0,0.0,0.0,0.0,,,,linear_002192,0,,1649.988279401756,,3.6158111095428467
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,527926.1727089218,0.3429981589478653,eps_delta,4.1210795693749445,0.001376300930007817,1.0,none,8542.99794731426,,1e-05,0,False,1.0,0.0,,0.001376300930007817,2196,2193,insert,17.330233345796024,1,0,insert,8542.99794731426,0.0,0.0,0.0,0.0,,,,linear_002193,0,,1649.988279401756,,5.38616418838501
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,527926.1727089218,nan,eps_delta,4.1210795693749445,0.001376300930007817,1.0,none,8542.99794731426,,1e-05,0,False,1.0,0.0,,0.001376300930007817,2197,2194,delete,17.330233345796024,1,0,delete,8542.99794731426,0.0,0.0,0.0,0.0,,,,linear_002194,0,,1649.988279401756,,3.312629222869873
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,527985.7599688298,1.501077246125973,eps_delta,4.119635758806017,0.0013762232647359085,1.0,none,8544.124563763678,,1e-05,0,False,1.0,0.0,,0.0013762232647359085,2198,2195,insert,17.990877446054732,1,0,insert,8544.124563763678,0.0,0.0,0.0,0.0,,,,linear_002195,0,,1649.988279401756,,5.142492294311523
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,528135.7616661163,2.324235454698507,eps_delta,4.118952095897888,0.0013760278126375518,1.0,none,8546.825598988118,,1e-05,0,False,1.0,0.0,,0.0013760278126375518,2199,2196,insert,18.791491287607,1,0,insert,8546.825598988118,0.0,0.0,0.0,0.0,,,,linear_002196,0,,1649.988279401756,,5.269482612609863
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,528136.5863732883,0.2738215598385342,eps_delta,4.116986073271404,0.001376026738274898,1.0,none,8546.863088111435,,1e-05,0,False,1.0,0.0,,0.001376026738274898,2200,2197,insert,17.82508222604867,1,0,insert,8546.863088111435,0.0,0.0,0.0,0.0,,,,linear_002197,0,,1649.988279401756,,3.3165171146392822
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,528263.9039179612,2.4249520440409285,eps_delta,4.116419491728157,0.0013758609093194026,1.0,none,8549.803284319383,,1e-05,0,False,1.0,0.0,,0.0013758609093194026,2201,2198,insert,17.919692002511827,1,0,insert,8549.803284319383,0.0,0.0,0.0,0.0,,,,linear_002198,0,,1649.988279401756,,4.653084754943848
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,532808.7603427994,10.743490013197368,eps_delta,4.142211055414446,0.0013699802982581302,1.0,none,8607.514573151218,,1e-05,0,False,1.0,0.0,,0.0013699802982581302,2202,2199,insert,19.53591719817938,1,0,insert,8607.514573151218,0.0,0.0,0.0,0.0,,,,linear_002199,0,,1649.988279401756,,6.2750139236450195
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,532829.8970132973,1.0471657139765997,eps_delta,4.140482371893931,0.0013699531253184257,1.0,none,8608.062851167482,,1e-05,0,False,1.0,0.0,,0.0013699531253184257,2203,2200,insert,19.249395041230287,1,0,insert,8608.062851167482,0.0,0.0,0.0,0.0,,,,linear_002200,0,,1649.988279401756,,4.390387535095215
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,533199.8213955064,4.22317055731022,eps_delta,4.142779055743052,0.0013694778185270138,1.0,none,8616.980435945548,,1e-05,0,False,1.0,0.0,,0.0013694778185270138,2204,2201,insert,19.34735100686777,1,0,insert,8616.980435945548,0.0,0.0,0.0,0.0,,,,linear_002201,0,,1649.988279401756,,4.55426025390625
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,533244.2976670304,1.8278283266247997,eps_delta,4.141591020731068,0.0013694207053636044,1.0,none,8618.650914141353,,1e-05,0,False,1.0,0.0,,0.0013694207053636044,2205,2202,insert,18.716105118028302,1,0,insert,8618.650914141353,0.0,0.0,0.0,0.0,,,,linear_002202,0,,1649.988279401756,,3.6486213207244873
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,533276.1326485439,1.5616745984539344,eps_delta,4.140187477385727,0.001369379829604481,1.0,none,8619.870327917082,,1e-05,0,False,1.0,0.0,,0.001369379829604481,2206,2203,insert,18.06777830071129,1,0,insert,8619.870327917082,0.0,0.0,0.0,0.0,,,,linear_002203,0,,1649.988279401756,,3.612948417663574
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,533424.137402719,2.932428707654407,eps_delta,4.14026399278916,0.0013691898412149343,1.0,none,8624.16989697982,,1e-05,0,False,1.0,0.0,,0.0013691898412149343,2207,2204,insert,17.916335300683873,1,0,insert,8624.16989697982,0.0,0.0,0.0,0.0,,,,linear_002204,0,,1649.988279401756,,4.148684501647949
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,533424.137402719,nan,eps_delta,4.14026399278916,0.0013691898412149343,1.0,none,8624.16989697982,,1e-05,0,False,1.0,0.0,,0.0013691898412149343,2208,2205,delete,17.916335300683873,1,0,delete,8624.16989697982,0.0,0.0,0.0,0.0,,,,linear_002205,0,,1649.988279401756,,3.751490592956543
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,533618.8519191096,3.353399751838246,eps_delta,4.140975308026696,0.001368940013588369,1.0,none,8629.792541927634,,1e-05,0,False,1.0,0.0,,0.001368940013588369,2209,2206,insert,17.72134941097343,1,0,insert,8629.792541927634,0.0,0.0,0.0,0.0,,,,linear_002206,0,,1649.988279401756,,4.161154270172119
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,533846.1475196965,3.6615182477252564,eps_delta,4.142204268521269,0.001368648555861215,1.0,none,8636.495899866846,,1e-05,0,False,1.0,0.0,,0.001368648555861215,2210,2207,insert,17.50677205522435,1,0,insert,8636.495899866846,0.0,0.0,0.0,0.0,,,,linear_002207,0,,1649.988279401756,,4.117506504058838
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,533871.5295481646,1.4517477077805292,eps_delta,4.14072372270871,0.001368616020421884,1.0,none,8637.54968557037,,1e-05,0,False,1.0,0.0,,0.001368616020421884,2211,2208,insert,16.741282552279415,1,0,insert,8637.54968557037,0.0,0.0,0.0,0.0,,,,linear_002208,0,,1649.988279401756,,3.4703400135040283
1.0,0.5339207849957232,34.05685450635517,1323,0.0,0.0,533871.7655519653,0.1101355291062458,eps_delta,4.138742573305106,0.0013686157179160772,1.0,none,8637.555750487756,,1e-05,0,False,1.0,0.0,,0.0013686157179160772,2212,2209,insert,16.89593501116547,1,0,insert,8637.555750487756,0.0,0.0,0.0,0.0,,,,linear_002209,0,,1649.988279401756,,4.410949230194092
