C_hat,D_hat,G_hat,N_star_theory,P_T,P_T_est,S_scalar,acc,accountant,base_eta_t,c_hat,comparator_type,delta_step_theory,delta_total,drift_boost_remaining,drift_flag,eps_remaining,eps_spent,eps_step_theory,eta_t,event,event_id,event_type,lambda_est,m_capacity,m_used,op,regret,rho_remaining,rho_spent,rho_step,sample_id,segment_id,sens_delete,sigma_step,sigma_step_theory,x_norm
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,174559.07932652193,1.0229547182290304,zcdp,0.002393474355535382,1.0,dynamic,,1e-05,0,True,,,,0.002393474355535382,1752,1749,insert,17.947993586975315,1,0,insert,4857.141517825372,1.0,0.0,,linear_001749,0,,160.36603249773745,,3.744750499725342
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,174559.07932652193,nan,zcdp,0.002393474355535382,1.0,dynamic,,1e-05,0,True,,,,0.002393474355535382,1753,1750,delete,17.947993586975315,1,0,delete,4857.141517825372,1.0,0.0,,linear_001750,0,,160.36603249773745,,5.180035591125488
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,174793.52618412298,3.148675928352812,zcdp,0.0023918686586823375,1.0,dynamic,,1e-05,0,True,,,,0.0023918686586823375,1754,1751,insert,18.424142424098893,1,0,insert,4867.05567792716,1.0,0.0,,linear_001751,0,,160.36603249773745,,4.862887859344482
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,175159.22687125372,4.090941015288868,zcdp,0.0023893704601495648,1.0,dynamic,,1e-05,0,True,,,,0.0023893704601495648,1755,1752,insert,18.564363310769867,1,0,insert,4883.791476317733,1.0,0.0,,linear_001752,0,,160.36603249773745,,4.674548625946045
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,175169.39905661115,0.7762889193366027,zcdp,0.002389301083100256,1.0,dynamic,,1e-05,0,True,,,,0.002389301083100256,1756,1753,insert,18.122715946338143,1,0,insert,4884.394100804018,1.0,0.0,,linear_001753,0,,160.36603249773745,,4.108504295349121
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,175169.39905661115,nan,zcdp,0.002389301083100256,1.0,dynamic,,1e-05,0,True,,,,0.002389301083100256,1757,1754,delete,18.122715946338143,1,0,delete,4884.394100804018,1.0,0.0,,linear_001754,0,,160.36603249773745,,4.494176864624023
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,175177.70845394416,0.6031271285519406,zcdp,0.0023892444152523217,1.0,dynamic,,1e-05,0,True,,,,0.0023892444152523217,1758,1755,insert,18.378193588357814,1,0,insert,4884.7578631372135,1.0,0.0,,linear_001755,0,,160.36603249773745,,4.779428005218506
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,175225.31998666906,1.7107545692180446,zcdp,0.0023889197951659433,1.0,dynamic,,1e-05,0,True,,,,0.0023889197951659433,1759,1756,insert,18.032132763614733,1,0,insert,4887.684544333314,1.0,0.0,,linear_001756,0,,160.36603249773745,,4.03337287902832
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,175366.4469001872,2.4184381285420367,zcdp,0.0023879583548804743,1.0,dynamic,,1e-05,0,True,,,,0.0023879583548804743,1760,1757,insert,18.497823567877212,1,0,insert,4893.5333873149,1.0,0.0,,linear_001757,0,,160.36603249773745,,4.912130832672119
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,175366.4469001872,nan,zcdp,0.0023879583548804743,1.0,dynamic,,1e-05,0,True,,,,0.0023879583548804743,1761,1758,delete,18.497823567877212,1,0,delete,4893.5333873149,1.0,0.0,,linear_001758,0,,160.36603249773745,,4.557811260223389
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,175542.95849740173,2.447925785360453,zcdp,0.0023867574854259006,1.0,dynamic,,1e-05,0,True,,,,0.0023867574854259006,1762,1759,insert,19.30634877876142,1,0,insert,4899.5257279655325,1.0,0.0,,linear_001759,0,,160.36603249773745,,5.427356719970703
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,175659.43961681865,3.108710043775517,zcdp,0.0023859660156148434,1.0,dynamic,,1e-05,0,True,,,,0.0023859660156148434,1763,1760,insert,18.513359379167753,1,0,insert,4909.189806101804,1.0,0.0,,linear_001760,0,,160.36603249773745,,3.471742868423462
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,175689.41067861294,1.594400021795864,zcdp,0.0023857624945698985,1.0,dynamic,,1e-05,0,True,,,,0.0023857624945698985,1764,1761,insert,17.70469582092424,1,0,insert,4911.731917531306,1.0,0.0,,linear_001761,0,,160.36603249773745,,3.4336321353912354
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,175689.41067861294,nan,zcdp,0.0023857624945698985,1.0,dynamic,,1e-05,0,True,,,,0.0023857624945698985,1765,1762,delete,17.70469582092424,1,0,delete,4911.731917531306,1.0,0.0,,linear_001762,0,,160.36603249773745,,4.450270652770996
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,175707.5497236329,1.1714714808721076,zcdp,0.002385639345136936,1.0,dynamic,,1e-05,0,True,,,,0.002385639345136936,1766,1763,insert,17.112131655221322,1,0,insert,4913.104262961802,1.0,0.0,,linear_001763,0,,160.36603249773745,,3.6355948448181152
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,175798.27129030853,2.0610560182982898,zcdp,0.0023850237052138643,1.0,dynamic,,1e-05,0,True,,,,0.0023850237052138643,1767,1764,insert,17.31368749468284,1,0,insert,4917.352214872366,1.0,0.0,,linear_001764,0,,160.36603249773745,,4.621313571929932
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,175994.13917916175,3.461271995441824,zcdp,0.002383696162126609,1.0,dynamic,,1e-05,0,True,,,,0.002383696162126609,1768,1765,insert,17.090196293633504,1,0,insert,4929.332618698796,1.0,0.0,,linear_001765,0,,160.36603249773745,,4.043392181396484
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,175994.13917916175,nan,zcdp,0.002383696162126609,1.0,dynamic,,1e-05,0,True,,,,0.002383696162126609,1769,1766,delete,17.090196293633504,1,0,delete,4929.332618698796,1.0,0.0,,linear_001766,0,,160.36603249773745,,4.212427616119385
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,175996.60262236808,0.39039746236143547,zcdp,0.0023836794796436027,1.0,dynamic,,1e-05,0,True,,,,0.0023836794796436027,1770,1767,insert,16.857511014892665,1,0,insert,4929.485028877414,1.0,0.0,,linear_001767,0,,160.36603249773745,,4.0203537940979
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,176079.47874032072,1.8397090097647173,zcdp,0.0023831184450640768,1.0,dynamic,,1e-05,0,True,,,,0.0023831184450640768,1771,1768,insert,17.333622847897256,1,0,insert,4932.869558118024,1.0,0.0,,linear_001768,0,,160.36603249773745,,4.948408603668213
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,176195.64250568007,1.9025842506773252,zcdp,0.0023823327342172365,1.0,dynamic,,1e-05,0,True,,,,0.0023823327342172365,1772,1769,insert,18.30000187632566,1,0,insert,4936.489384948949,1.0,0.0,,linear_001769,0,,160.36603249773745,,5.664889812469482
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,176195.64250568007,nan,zcdp,0.0023823327342172365,1.0,dynamic,,1e-05,0,True,,,,0.0023823327342172365,1773,1770,delete,18.30000187632566,1,0,delete,4936.489384948949,1.0,0.0,,linear_001770,0,,160.36603249773745,,5.139754295349121
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,176196.89634645582,0.2468073036247986,zcdp,0.0023823242577023273,1.0,dynamic,,1e-05,0,True,,,,0.0023823242577023273,1774,1771,insert,18.210762274600473,1,0,insert,4936.550298794072,1.0,0.0,,linear_001771,0,,160.36603249773745,,4.5369415283203125
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,176199.45004912646,0.4445299382898231,zcdp,0.00238230699382931,1.0,dynamic,,1e-05,0,True,,,,0.00238230699382931,1775,1772,insert,17.569866570045768,1,0,insert,4936.747905660108,1.0,0.0,,linear_001772,0,,160.36603249773745,,3.5948779582977295
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,176199.7920776821,0.11295316200485228,zcdp,0.002382304681631872,1.0,dynamic,,1e-05,0,True,,,,0.002382304681631872,1776,1773,insert,18.259758381733032,1,0,insert,4936.7606640769145,1.0,0.0,,linear_001773,0,,160.36603249773745,,5.1776509284973145
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,176199.7920776821,nan,zcdp,0.002382304681631872,1.0,dynamic,,1e-05,0,True,,,,0.002382304681631872,1777,1774,delete,18.259758381733032,1,0,delete,4936.7606640769145,1.0,0.0,,linear_001774,0,,160.36603249773745,,4.095356464385986
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,176373.29567064464,2.5524773835851287,zcdp,0.002381132621758691,1.0,dynamic,,1e-05,0,True,,,,0.002381132621758691,1778,1775,insert,18.797576178267157,1,0,insert,4943.275804870628,1.0,0.0,,linear_001775,0,,160.36603249773745,,5.160506725311279
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,176385.07822537766,0.63639133200966,zcdp,0.0023810530903882548,1.0,dynamic,,1e-05,0,True,,,,0.0023810530903882548,1779,1776,insert,19.507177814413204,1,0,insert,4943.680798798086,1.0,0.0,,linear_001776,0,,160.36603249773745,,5.393807888031006
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,176406.7036172143,1.056278845889704,zcdp,0.0023809071413308813,1.0,dynamic,,1e-05,0,True,,,,0.0023809071413308813,1780,1777,insert,19.3784252549529,1,0,insert,4944.79652379836,1.0,0.0,,linear_001777,0,,160.36603249773745,,4.402541160583496
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,176406.7036172143,nan,zcdp,0.0023809071413308813,1.0,dynamic,,1e-05,0,True,,,,0.0023809071413308813,1781,1778,delete,19.3784252549529,1,0,delete,4944.79652379836,1.0,0.0,,linear_001778,0,,160.36603249773745,,5.431401252746582
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,176509.58807641882,2.5843057534872367,zcdp,0.0023802131448963254,1.0,dynamic,,1e-05,0,True,,,,0.0023802131448963254,1782,1779,insert,18.90589445980411,1,0,insert,4951.475160025867,1.0,0.0,,linear_001779,0,,160.36603249773745,,3.924921751022339
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,176521.53213158343,0.9073772197887118,zcdp,0.0023801326168222518,1.0,dynamic,,1e-05,0,True,,,,0.0023801326168222518,1783,1780,insert,18.29798454409818,1,0,insert,4952.298493444859,1.0,0.0,,linear_001780,0,,160.36603249773745,,3.8087987899780273
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,176638.92306796132,2.861509964087933,zcdp,0.0023793415894847454,1.0,dynamic,,1e-05,0,True,,,,0.0023793415894847454,1784,1781,insert,17.76872128746141,1,0,insert,4960.486732719433,1.0,0.0,,linear_001781,0,,160.36603249773745,,3.7863609790802
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,176638.92306796132,nan,zcdp,0.0023793415894847454,1.0,dynamic,,1e-05,0,True,,,,0.0023793415894847454,1785,1782,delete,17.76872128746141,1,0,delete,4960.486732719433,1.0,0.0,,linear_001782,0,,160.36603249773745,,3.404635190963745
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,176639.48210756533,0.26124054163615884,zcdp,0.002379337824337745,1.0,dynamic,,1e-05,0,True,,,,0.002379337824337745,1786,1783,insert,16.686861033303497,1,0,insert,4960.554979340028,1.0,0.0,,linear_001783,0,,160.36603249773745,,2.8620731830596924
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,176639.66227274682,0.1212158980129866,zcdp,0.002379336610924136,1.0,dynamic,,1e-05,0,True,,,,0.002379336610924136,1787,1784,insert,16.046920308823555,1,0,insert,4960.569672633959,1.0,0.0,,linear_001784,0,,160.36603249773745,,3.5016751289367676
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,176651.4688992069,0.7643344615149981,zcdp,0.0023792570972689,1.0,dynamic,,1e-05,0,True,,,,0.0023792570972689,1788,1785,insert,16.04316037914111,1,0,insert,4961.153879803019,1.0,0.0,,linear_001785,0,,160.36603249773745,,4.4955153465271
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,176651.4688992069,nan,zcdp,0.0023792570972689,1.0,dynamic,,1e-05,0,True,,,,0.0023792570972689,1789,1786,delete,16.04316037914111,1,0,delete,4961.153879803019,1.0,0.0,,linear_001786,0,,160.36603249773745,,5.775824069976807
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,176802.2380694473,3.2611640375893067,zcdp,0.0023782424180155428,1.0,dynamic,,1e-05,0,True,,,,0.0023782424180155428,1790,1787,insert,15.667979215226824,1,0,insert,4971.789070683085,1.0,0.0,,linear_001787,0,,160.36603249773745,,3.7651617527008057
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,177760.4877331088,5.313019832231278,zcdp,0.0023718235855625268,1.0,dynamic,,1e-05,0,True,,,,0.0023718235855625268,1791,1788,insert,17.08647556317684,1,0,insert,5000.017250420768,1.0,0.0,,linear_001788,0,,160.36603249773745,,5.8263678550720215
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,177775.29627938409,0.7673024597991771,zcdp,0.0023717247979595122,1.0,dynamic,,1e-05,0,True,,,,0.0023717247979595122,1792,1789,insert,17.251845728240802,1,0,insert,5000.606003485582,1.0,0.0,,linear_001789,0,,160.36603249773745,,5.015215873718262
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,177775.29627938409,nan,zcdp,0.0023717247979595122,1.0,dynamic,,1e-05,0,True,,,,0.0023717247979595122,1793,1790,delete,17.251845728240802,1,0,delete,5000.606003485582,1.0,0.0,,linear_001790,0,,160.36603249773745,,4.638549327850342
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,177785.48111115527,0.7469256497245658,zcdp,0.0023716568622543987,1.0,dynamic,,1e-05,0,True,,,,0.0023716568622543987,1794,1791,insert,17.128462653825615,1,0,insert,5001.163901411798,1.0,0.0,,linear_001791,0,,160.36603249773745,,4.272672176361084
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,177804.40107054068,0.9072070483281581,zcdp,0.0023715306762742195,1.0,dynamic,,1e-05,0,True,,,,0.0023715306762742195,1795,1792,insert,17.339397185805172,1,0,insert,5001.986926040335,1.0,0.0,,linear_001792,0,,160.36603249773745,,4.794614315032959
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,177984.663782399,2.7444873831461916,zcdp,0.0023703294299441662,1.0,dynamic,,1e-05,0,True,,,,0.0023703294299441662,1796,1793,insert,17.725048970247883,1,0,insert,5009.519137036584,1.0,0.0,,linear_001793,0,,160.36603249773745,,4.892059326171875
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,177984.663782399,nan,zcdp,0.0023703294299441662,1.0,dynamic,,1e-05,0,True,,,,0.0023703294299441662,1797,1794,delete,17.725048970247883,1,0,delete,5009.519137036584,1.0,0.0,,linear_001794,0,,160.36603249773745,,4.140115737915039
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,177997.76049367347,0.7144099279699314,zcdp,0.0023702422263435874,1.0,dynamic,,1e-05,0,True,,,,0.0023702422263435874,1798,1795,insert,18.386186007470243,1,0,insert,5010.029518581766,1.0,0.0,,linear_001795,0,,160.36603249773745,,5.065631866455078
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,178198.21151033178,3.804196394202108,zcdp,0.00236890873610451,1.0,dynamic,,1e-05,0,True,,,,0.00236890873610451,1799,1796,insert,17.693355158201648,1,0,insert,5024.501428787426,1.0,0.0,,linear_001796,0,,160.36603249773745,,3.721698760986328
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,178223.74764809644,1.1997952073460918,zcdp,0.002368739019813437,1.0,dynamic,,1e-05,0,True,,,,0.002368739019813437,1800,1797,insert,17.526505014434214,1,0,insert,5025.940937326997,1.0,0.0,,linear_001797,0,,160.36603249773745,,4.211826324462891
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,178223.74764809644,nan,zcdp,0.002368739019813437,1.0,dynamic,,1e-05,0,True,,,,0.002368739019813437,1801,1798,delete,17.526505014434214,1,0,delete,5025.940937326997,1.0,0.0,,linear_001798,0,,160.36603249773745,,4.6124396324157715
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,178301.79795217694,1.8941485011591097,zcdp,0.002368220513999445,1.0,dynamic,,1e-05,0,True,,,,0.002368220513999445,1802,1799,insert,17.858481022208352,1,0,insert,5029.52873587144,1.0,0.0,,linear_001799,0,,160.36603249773745,,4.664158344268799
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,178304.16179966496,0.42998197571745744,zcdp,0.002368204815738084,1.0,dynamic,,1e-05,0,True,,,,0.002368204815738084,1803,1800,insert,17.222871934188206,1,0,insert,5029.713620370882,1.0,0.0,,linear_001800,0,,160.36603249773745,,3.5756866931915283
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,178337.39641611284,1.212619015781502,zcdp,0.0023679841383940797,1.0,dynamic,,1e-05,0,True,,,,0.0023679841383940797,1804,1801,insert,17.484962306785203,1,0,insert,5031.184065248317,1.0,0.0,,linear_001801,0,,160.36603249773745,,4.754128932952881
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,178337.39641611284,nan,zcdp,0.0023679841383940797,1.0,dynamic,,1e-05,0,True,,,,0.0023679841383940797,1805,1802,delete,17.484962306785203,1,0,delete,5031.184065248317,1.0,0.0,,linear_001802,0,,160.36603249773745,,4.057643890380859
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,178444.14424390183,2.7133364072361066,zcdp,0.0023672757515228837,1.0,dynamic,,1e-05,0,True,,,,0.0023672757515228837,1806,1803,insert,17.096356881726066,1,0,insert,5038.54625970715,1.0,0.0,,linear_001803,0,,160.36603249773745,,3.8078153133392334
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,178452.25093505805,0.7053942991372111,zcdp,0.0023672219808608375,1.0,dynamic,,1e-05,0,True,,,,0.0023672219808608375,1807,1804,insert,16.925992651011402,1,0,insert,5039.043840824405,1.0,0.0,,linear_001804,0,,160.36603249773745,,4.036359786987305
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,178662.9192172499,3.0598469861765993,zcdp,0.002365825928210849,1.0,dynamic,,1e-05,0,True,,,,0.002365825928210849,1808,1805,insert,17.223828371353964,1,0,insert,5048.4065044032195,1.0,0.0,,linear_001805,0,,160.36603249773745,,4.743510723114014
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,178662.9192172499,nan,zcdp,0.002365825928210849,1.0,dynamic,,1e-05,0,True,,,,0.002365825928210849,1809,1806,delete,17.223828371353964,1,0,delete,5048.4065044032195,1.0,0.0,,linear_001806,0,,160.36603249773745,,5.347926616668701
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,178772.87774892346,1.8780483610357528,zcdp,0.0023650982374039506,1.0,dynamic,,1e-05,0,True,,,,0.0023650982374039506,1810,1807,insert,18.357295935751374,1,0,insert,5051.9335700496085,1.0,0.0,,linear_001807,0,,160.36603249773745,,5.58351469039917
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,178974.91908445605,3.2938600754021294,zcdp,0.0023637629035387175,1.0,dynamic,,1e-05,0,True,,,,0.0023637629035387175,1811,1808,insert,18.16989444301335,1,0,insert,5062.783084245937,1.0,0.0,,linear_001808,0,,160.36603249773745,,4.3153395652771
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,179153.09825524176,2.852510422664899,zcdp,0.002362587154720468,1.0,dynamic,,1e-05,0,True,,,,0.002362587154720468,1812,1809,insert,18.335816535309295,1,0,insert,5070.919899957349,1.0,0.0,,linear_001809,0,,160.36603249773745,,4.679519176483154
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,179153.09825524176,nan,zcdp,0.002362587154720468,1.0,dynamic,,1e-05,0,True,,,,0.002362587154720468,1813,1810,delete,18.335816535309295,1,0,delete,5070.919899957349,1.0,0.0,,linear_001810,0,,160.36603249773745,,4.575618267059326
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,179186.39122662868,1.4711892754226823,zcdp,0.002362367659255437,1.0,dynamic,,1e-05,0,True,,,,0.002362367659255437,1814,1811,insert,17.883328613930857,1,0,insert,5073.084297841468,1.0,0.0,,linear_001811,0,,160.36603249773745,,3.922001361846924
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,179191.94138099012,0.5881545915750406,zcdp,0.002362331073886156,1.0,dynamic,,1e-05,0,True,,,,0.002362331073886156,1815,1812,insert,17.57211631996517,1,0,insert,5073.430223665058,1.0,0.0,,linear_001812,0,,160.36603249773745,,4.005539417266846
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,179193.4286028064,0.2693830305225908,zcdp,0.0023623212707431845,1.0,dynamic,,1e-05,0,True,,,,0.0023623212707431845,1816,1813,insert,17.596183429258947,1,0,insert,5073.502790882192,1.0,0.0,,linear_001813,0,,160.36603249773745,,4.527074337005615
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,179193.4286028064,nan,zcdp,0.0023623212707431845,1.0,dynamic,,1e-05,0,True,,,,0.0023623212707431845,1817,1814,delete,17.596183429258947,1,0,delete,5073.502790882192,1.0,0.0,,linear_001814,0,,160.36603249773745,,4.221164703369141
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,179264.62952748893,2.55707490161243,zcdp,0.0023618520868217917,1.0,dynamic,,1e-05,0,True,,,,0.0023618520868217917,1818,1815,insert,16.887149189673334,1,0,insert,5080.041422934648,1.0,0.0,,linear_001815,0,,160.36603249773745,,3.29988956451416
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,179733.8265452934,3.936763777128413,zcdp,0.0023587672525772234,1.0,dynamic,,1e-05,0,True,,,,0.0023587672525772234,1819,1816,insert,18.152985168282576,1,0,insert,5095.539531971558,1.0,0.0,,linear_001816,0,,160.36603249773745,,5.502223968505859
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,180157.07705822465,3.7569578608311875,zcdp,0.0023559948482908643,1.0,dynamic,,1e-05,0,True,,,,0.0023559948482908643,1820,1817,insert,18.758593242817636,1,0,insert,5109.65426433962,1.0,0.0,,linear_001817,0,,160.36603249773745,,5.475987434387207
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,180157.07705822465,nan,zcdp,0.0023559948482908643,1.0,dynamic,,1e-05,0,True,,,,0.0023559948482908643,1821,1818,delete,18.758593242817636,1,0,delete,5109.65426433962,1.0,0.0,,linear_001818,0,,160.36603249773745,,4.08203649520874
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,180207.45787454976,2.2821313468161613,zcdp,0.002355665491109046,1.0,dynamic,,1e-05,0,True,,,,0.002355665491109046,1822,1819,insert,17.776853897377585,1,0,insert,5114.86238782374,1.0,0.0,,linear_001819,0,,160.36603249773745,,3.1102259159088135
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,180209.2415140864,0.31155975039928974,zcdp,0.0023556538333592367,1.0,dynamic,,1e-05,0,True,,,,0.0023556538333592367,1823,1820,insert,17.67828903924878,1,0,insert,5114.959457301809,1.0,0.0,,linear_001820,0,,160.36603249773745,,4.286592483520508
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,180304.93289435722,1.9407242234586026,zcdp,0.002355028654449205,1.0,dynamic,,1e-05,0,True,,,,0.002355028654449205,1824,1821,insert,18.16401990192033,1,0,insert,5118.7258678133285,1.0,0.0,,linear_001821,0,,160.36603249773745,,5.040487766265869
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,180304.93289435722,nan,zcdp,0.002355028654449205,1.0,dynamic,,1e-05,0,True,,,,0.002355028654449205,1825,1822,delete,18.16401990192033,1,0,delete,5118.7258678133285,1.0,0.0,,linear_001822,0,,160.36603249773745,,4.033524990081787
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,180545.37042908164,2.8434707066309963,zcdp,0.0023534600018527874,1.0,dynamic,,1e-05,0,True,,,,0.0023534600018527874,1826,1823,insert,18.9627949951649,1,0,insert,5126.811193472797,1.0,0.0,,linear_001823,0,,160.36603249773745,,5.453211784362793
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,180555.38769755792,0.733775580743008,zcdp,0.0023533947156046536,1.0,dynamic,,1e-05,0,True,,,,0.0023533947156046536,1827,1824,insert,18.730062767121208,1,0,insert,5127.349620075692,1.0,0.0,,linear_001824,0,,160.36603249773745,,4.31331729888916
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,180687.87003024982,2.3510532791040557,zcdp,0.0023525317899602853,1.0,dynamic,,1e-05,0,True,,,,0.0023525317899602853,1828,1825,insert,19.14866025054201,1,0,insert,5132.877071596878,1.0,0.0,,linear_001825,0,,160.36603249773745,,4.895719051361084
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,180687.87003024982,nan,zcdp,0.0023525317899602853,1.0,dynamic,,1e-05,0,True,,,,0.0023525317899602853,1829,1826,delete,19.14866025054201,1,0,delete,5132.877071596878,1.0,0.0,,linear_001826,0,,160.36603249773745,,5.269585609436035
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,180707.61912885058,0.8703697947148574,zcdp,0.0023524032351933074,1.0,dynamic,,1e-05,0,True,,,,0.0023524032351933074,1830,1827,insert,19.57552530236837,1,0,insert,5133.634615176429,1.0,0.0,,linear_001827,0,,160.36603249773745,,5.105870723724365
1.0,0.49832680992813755,22.67918181022648,1420,3.8668961766711623,3.8668961766711623,180795.3315342587,2.0522663401681505,zcdp,0.002351832534677173,1.0,dynamic,,1e-05,0,True,,,,0.002351832534677173,1831,1828,insert,19.191713399535615,1,0,insert,5137.846412307416,1.0,0.0,,linear_001828,0,,160.36603249773745,,4.563486576080322
