C_hat,D_hat,G_hat,N_gamma,N_star_theory,PT_target_residual,P_T,P_T_est,P_T_true,ST_running,ST_target_residual,S_scalar,acc,accountant,avg_regret,avg_regret_with_noise,base_eta_t,c_hat,clip_applied,comparator_type,cum_regret,cum_regret_with_noise,d_norm,delta_P,delta_step_theory,delta_total,drift_boost_remaining,drift_flag,eps_remaining,eps_spent,eps_step_theory,eta_t,event,event_id,event_type,g_norm,lambda_est,lambda_raw,m_capacity,m_used,noise,noise_regret_cum,noise_regret_increment,op,pair_admitted,pair_damped,path_regret_increment,privacy_spend_running,regret,regret_dynamic,regret_increment,regret_path_term,regret_static_term,rho_remaining,rho_spent,rho_step,sample_id,sc_active,sc_stable,segment_id,sens_delete,sigma_delete,sigma_step,sigma_step_theory,static_regret_increment,stepsize_params,stepsize_policy,theory_targets,w_star_norm,x_norm
1.0,0.4430216453924718,0.28239493827696605,2,1,-0.014036554636249254,0.0,0.0,0.36496344536375075,0.3790000000000003,7.323370874836125e-16,1001.5951134908913,0.6840190119780653,zcdp,0.6864539317518396,4438180145.091604,0.03159758577556257,1.0,False,none,213.4871727748221,1380274025123.4888,0.5245596491502998,0.0009790868986332424,,1e-05,0,False,,,,0.03159758577556257,380,378,insert,0.031622776601683784,1.6629210689675127,1.4792839844589831,1,1,0.05300647056014667,1380274024910.0017,1380274024910.0017,insert,True,False,0.0,0.0016012047614149506,0.2339315953720716,0.0,0.2339315953720716,0.0,0.0,0.9983987952385851,0.0016012047614149506,,theory_000378,False,310,0,,nan,1.996833758283992,1.996833758283992,0.0,"{'D': 1.0, 'S_t': 1001.5951134908913, 'eta_formula': 'D/√S_t'}",adagrad,,0.49999999999999245,1.2889782190322876
1.0,0.4430216453924718,0.28239493827696605,2,1,-0.014057467737616014,0.0,0.0,0.365942532262384,0.3800000000000003,7.304098846218135e-16,1001.5951134908913,nan,zcdp,0.6864539317518396,4438180145.091604,0.03159758577556257,1.0,False,none,213.4871727748221,1380274025123.4888,0.5245596491502998,0.000979086898633243,,1e-05,0,False,,,,0.03159758577556257,381,379,delete,0.031622776601683784,1.6629210689675127,1.4792839844589831,1,1,-0.07046732628698825,1380274024910.0017,1380274024910.0017,delete,True,False,0.0,0.0016012047614149506,0.2339315953720716,0.0,0.2339315953720716,0.0,0.0,0.9983987952385851,0.0016012047614149506,,theory_000379,False,310,0,,1.996833758283992,1.996833758283992,1.996833758283992,0.0,"{'D': 1.0, 'S_t': 1001.5951134908913, 'eta_formula': 'D/√S_t'}",adagrad,,0.49999999999999245,1.5064332485198975
1.0,0.4430216453924718,0.28239493827696605,2,1,-0.014078380838982774,0.0,0.0,0.36692161916101723,0.3810000000000003,7.284927983104702e-16,1002.1869334109524,0.7130575665614969,zcdp,0.6850461438269582,4423955208.729923,0.03158825476075272,1.0,False,none,213.73439687401094,1380274025123.736,0.5349862893814665,0.000979086898633247,,1e-05,0,False,,,,0.03158825476075272,382,380,insert,0.031622776601683784,1.5971478201970029,1.005188581262416,1,1,-0.017961141383145855,1380274024910.0017,1380274024910.0017,insert,True,False,0.0,0.0016012047614149506,0.24722409918883095,0.0,0.24722409918883095,0.0,0.0,0.9983987952385851,0.0016012047614149506,,theory_000380,False,311,0,,nan,1.996833758283992,1.996833758283992,0.0,"{'D': 1.0, 'S_t': 1002.1869334109524, 'eta_formula': 'D/√S_t'}",adagrad,,0.4999999999999924,1.0538324117660522
1.0,0.4430216453924718,0.28239493827696605,2,1,-0.014099293940349533,0.0,0.0,0.3679007060596505,0.3820000000000003,7.265857491002334e-16,1078.4049548843468,4.797916445074023,zcdp,0.7196260044229019,4409821166.566277,0.030451526113714458,1.0,False,none,225.2429393843683,1380274025135.2446,8.105665312745343,0.0009790868986332478,,1e-05,0,False,,,,0.030451526113714458,383,381,insert,0.03162277660168379,1.6868852750579144,2.494522368806118,1,1,0.019677609665695726,1380274024910.0017,1380274024910.0017,insert,True,False,0.0,0.0016012047614149506,11.50854251035737,0.0,11.50854251035737,0.0,0.0,0.9983987952385851,0.0016012047614149506,,theory_000381,False,312,0,,nan,1.996833758283992,1.996833758283992,0.0,"{'D': 1.0, 'S_t': 1078.4049548843468, 'eta_formula': 'D/√S_t'}",adagrad,,0.49999999999999234,1.682863473892212
1.0,0.4430216453924718,0.28239493827696605,2,1,-0.014120207041716293,0.0,0.0,0.3688797929582837,0.3830000000000003,7.246886583715121e-16,1117.3096308649108,3.817321445707185,zcdp,0.7405302437772122,4395777150.135441,0.029916668480832125,1.0,False,none,232.52649654604463,1380274025142.5283,3.1351826922979984,0.000979086898633262,,1e-05,0,False,,,,0.029916668480832125,384,382,insert,0.031622776601683784,1.7238611904298848,2.0566444287776187,1,1,0.08205284754174189,1380274024910.0017,1380274024910.0017,insert,True,False,0.0,0.0016012047614149506,7.28355716167633,0.0,7.28355716167633,0.0,0.0,0.9983987952385851,0.0016012047614149506,,theory_000382,False,313,0,,nan,1.996833758283992,1.996833758283992,0.0,"{'D': 1.0, 'S_t': 1117.3096308649108, 'eta_formula': 'D/√S_t'}",adagrad,,0.49999999999999234,1.578346848487854
1.0,0.4430216453924718,0.28239493827696605,2,1,-0.014141120143083052,0.0,0.0,0.36985887985691696,0.3840000000000003,7.228014483236697e-16,1155.3184959123457,4.1172409708972575,zcdp,0.765086095795506,4381822302.066679,0.029420438194132537,1.0,False,none,241.0021201755844,1380274025151.004,2.8212731982793477,0.0009790868986332536,,1e-05,0,False,,,,0.029420438194132537,385,383,insert,0.031622776601683784,1.750163976296749,1.9868890490985265,1,1,-0.03937411722245721,1380274024910.0017,1380274024910.0017,insert,True,False,0.0,0.0016012047614149506,8.475623629539768,0.0,8.475623629539768,0.0,0.0,0.9983987952385851,0.0016012047614149506,,theory_000383,False,314,0,,nan,1.996833758283992,1.996833758283992,0.0,"{'D': 1.0, 'S_t': 1155.3184959123457, 'eta_formula': 'D/√S_t'}",adagrad,,0.49999999999999234,1.4560189247131348
1.0,0.4430216453924718,0.28239493827696605,2,1,-0.014162033244449812,0.0,0.0,0.3708379667555502,0.3850000000000003,7.209240419643874e-16,1180.1096208093343,3.3099721559522037,zcdp,0.7799537581793609,4367955775.8116045,0.029109773384093363,1.0,False,none,246.46538758467804,1380274025156.467,2.7535070659703806,0.0009790868986332482,,1e-05,0,False,,,,0.029109773384093363,386,384,insert,0.031622776601683784,1.7650259866201583,1.8987840795308413,1,1,0.052116725573211266,1380274024910.0017,1380274024910.0017,insert,True,False,0.0,0.0016012047614149506,5.463267409093645,0.0,5.463267409093645,0.0,0.0,0.9983987952385851,0.0016012047614149506,,theory_000384,False,315,0,,nan,1.996833758283992,1.996833758283992,0.0,"{'D': 1.0, 'S_t': 1180.1096208093343, 'eta_formula': 'D/√S_t'}",adagrad,,0.49999999999999223,1.455688714981079
1.0,0.4430216453924718,0.28239493827696605,2,1,-0.014182946345816572,0.0,0.0,0.37181705365418344,0.3860000000000003,7.190563630991946e-16,1180.1096208093343,nan,zcdp,0.7799537581793609,4367955775.8116045,0.029109773384093363,1.0,False,none,246.46538758467804,1380274025156.467,2.7535070659703806,0.0009790868986332582,,1e-05,0,False,,,,0.029109773384093363,387,385,delete,0.03162277660168378,1.7650259866201583,1.8987840795308413,1,1,-0.0265838791915379,1380274024910.0017,1380274024910.0017,delete,True,False,0.0,0.0016012047614149506,5.463267409093645,0.0,5.463267409093645,0.0,0.0,0.9983987952385851,0.0016012047614149506,,theory_000385,False,315,0,,1.996833758283992,1.996833758283992,1.996833758283992,0.0,"{'D': 1.0, 'S_t': 1180.1096208093343, 'eta_formula': 'D/√S_t'}",adagrad,,0.49999999999999223,1.2772948741912842
1.0,0.4430216453924718,0.28239493827696605,2,1,-0.014203859447183331,0.0,0.0,0.3727961405528167,0.3870000000000003,7.171983363211606e-16,1186.49514433991,2.063982464577013,zcdp,0.7841932881017771,4354176735.51606,0.02903133567848359,1.0,False,none,248.58927232826335,1380274025158.591,1.1649576492781593,0.000979086898633253,,1e-05,0,False,,,,0.02903133567848359,388,386,insert,0.031622776601683784,1.729313019928444,1.4078963197030179,1,1,-0.011754216732813037,1380274024910.0017,1380274024910.0017,insert,True,False,0.0,0.0016012047614149506,2.12388474358532,0.0,2.12388474358532,0.0,0.0,0.9983987952385851,0.0016012047614149506,,theory_000386,False,316,0,,nan,1.996833758283992,1.996833758283992,0.0,"{'D': 1.0, 'S_t': 1186.49514433991, 'eta_formula': 'D/√S_t'}",adagrad,,0.4999999999999922,1.2009624242782593
1.0,0.4430216453924718,0.28239493827696605,2,1,-0.014224772548550091,0.0,0.0,0.3737752274514499,0.3880000000000003,7.153498870007452e-16,1200.676241110578,3.1115891147427845,zcdp,0.7969502594344864,4340484355.859849,0.02885938297927244,1.0,False,none,253.43018250016667,1380274025163.432,2.50133309705192,0.0009790868986332565,,1e-05,0,False,,,,0.02885938297927244,389,387,insert,0.031622776601683784,1.687194566275136,1.308128483395364,1,1,0.0829519042024073,1380274024910.0017,1380274024910.0017,insert,True,False,0.0,0.0016012047614149506,4.8409101719033245,0.0,4.8409101719033245,0.0,0.0,0.9983987952385851,0.0016012047614149506,,theory_000387,False,317,0,,nan,1.996833758283992,1.996833758283992,0.0,"{'D': 1.0, 'S_t': 1200.676241110578, 'eta_formula': 'D/√S_t'}",adagrad,,0.4999999999999922,1.1789608001708984
1.0,0.4430216453924718,0.28239493827696605,2,1,-0.01424568564991685,0.0,0.0,0.37475431435008316,0.3890000000000003,7.135109412758075e-16,1200.936899697127,0.30765928327354974,zcdp,0.7944895514159506,4326877821.828978,0.028856250902057762,1.0,False,none,253.44216690168824,1380274025163.4438,0.350769274664553,0.0009790868986332372,,1e-05,0,False,,,,0.028856250902057762,390,388,insert,0.031622776601683784,1.7533185714677604,2.348434618201379,1,1,-0.1993060371054156,1380274024910.0017,1380274024910.0017,insert,True,False,0.0,0.0016012047614149506,0.011984401521562674,0.0,0.011984401521562674,0.0,0.0,0.9983987952385851,0.0016012047614149506,,theory_000388,False,318,0,,nan,1.996833758283992,1.996833758283992,0.0,"{'D': 1.0, 'S_t': 1200.936899697127, 'eta_formula': 'D/√S_t'}",adagrad,,0.49999999999999206,1.579807162284851
1.0,0.4430216453924718,0.28239493827696605,2,1,-0.01426659875128361,0.0,0.0,0.3757334012487164,0.3900000000000003,7.1168142604176695e-16,1211.2755461188874,1.8028639846029884,zcdp,0.7970412206346087,4313356328.640797,0.028732838065037104,1.0,False,none,255.05319060307477,1380274025165.055,1.5492082885119687,0.0009790868986332376,,1e-05,0,False,,,,0.028732838065037104,391,389,insert,0.031622776601683784,1.8439686942844145,2.6598197996343003,1,1,-0.12964723280747611,1380274024910.0017,1380274024910.0017,insert,True,False,0.0,0.0016012047614149506,1.6110237013865205,0.0,1.6110237013865205,0.0,0.0,0.9983987952385851,0.0016012047614149506,,theory_000389,False,319,0,,nan,1.996833758283992,1.996833758283992,0.0,"{'D': 1.0, 'S_t': 1211.2755461188874, 'eta_formula': 'D/√S_t'}",adagrad,,0.49999999999999206,1.7144466638565063
1.0,0.4430216453924718,0.28239493827696605,2,1,-0.01428751185265037,0.0,0.0,0.37671248814734964,0.3910000000000003,7.098612689419159e-16,1219.716998074262,1.997702167133185,zcdp,0.8007434753852257,4299919081.51726,0.02863323791710779,1.0,False,none,257.03865559865744,1380274025167.0403,1.2459163944866298,0.000979086898633248,,1e-05,0,False,,,,0.02863323791710779,392,390,insert,0.03162277660168379,1.8330907039558717,1.7351887909989883,1,1,-0.1482185397442821,1380274024910.0017,1380274024910.0017,insert,True,False,0.0,0.0016012047614149506,1.9854649955826764,0.0,1.9854649955826764,0.0,0.0,0.9983987952385851,0.0016012047614149506,,theory_000390,False,320,0,,nan,1.996833758283992,1.996833758283992,0.0,"{'D': 1.0, 'S_t': 1219.716998074262, 'eta_formula': 'D/√S_t'}",adagrad,,0.499999999999992,1.4209539890289307
1.0,0.4430216453924718,0.28239493827696605,2,1,-0.01430842495401713,0.0,0.0,0.3776915750459829,0.3920000000000003,7.080503983578804e-16,1219.716998074262,nan,zcdp,0.8007434753852257,4299919081.51726,0.02863323791710779,1.0,False,none,257.03865559865744,1380274025167.0403,1.2459163944866298,0.0009790868986332467,,1e-05,0,False,,,,0.02863323791710779,393,391,delete,0.03162277660168379,1.8330907039558717,1.7351887909989883,1,1,-0.2333616119848305,1380274024910.0017,1380274024910.0017,delete,True,False,0.0,0.0016012047614149506,1.9854649955826764,0.0,1.9854649955826764,0.0,0.0,0.9983987952385851,0.0016012047614149506,,theory_000391,False,320,0,,1.996833758283992,1.996833758283992,1.996833758283992,0.0,"{'D': 1.0, 'S_t': 1219.716998074262, 'eta_formula': 'D/√S_t'}",adagrad,,0.499999999999992,1.5353989601135254
1.0,0.4430216453924718,0.28239493827696605,2,1,-0.014329338055383889,0.0,0.0,0.3786706619446161,0.3930000000000003,7.062487434002268e-16,1220.2909627351144,0.596692387405038,zcdp,0.7988075893511528,4286565295.550366,0.028626503293916555,1.0,False,none,257.2160437710712,1380274025167.2178,0.49305603073060333,0.00097908689863325,,1e-05,0,False,,,,0.028626503293916555,394,392,insert,0.031622776601683784,1.7828519786118706,1.3307034505158593,1,1,-0.06782644401551767,1380274024910.0017,1380274024910.0017,insert,True,False,0.0,0.0016012047614149506,0.1773881724137981,0.0,0.1773881724137981,0.0,0.0,0.9983987952385851,0.0016012047614149506,,theory_000392,False,321,0,,nan,1.996833758283992,1.996833758283992,0.0,"{'D': 1.0, 'S_t': 1220.2909627351144, 'eta_formula': 'D/√S_t'}",adagrad,,0.499999999999992,1.2359483242034912
1.0,0.4430216453924718,0.28239493827696605,2,1,-0.014350251156750649,0.0,0.0,0.37964974884324937,0.3940000000000003,7.04456233899211e-16,1234.3372127458822,2.846085488420439,zcdp,0.8088722754200398,4273294195.576679,0.02846315834556142,1.0,False,none,261.26574496067286,1380274025171.2673,2.351905336922336,0.0009790868986332476,,1e-05,0,False,,,,0.02846315834556142,395,393,insert,0.03162277660168379,1.7589118448151109,1.5434506406442718,1,1,0.07494338997277404,1380274024910.0017,1380274024910.0017,insert,True,False,0.0,0.0016012047614149506,4.049701189601651,0.0,4.049701189601651,0.0,0.0,0.9983987952385851,0.0016012047614149506,,theory_000393,False,322,0,,nan,1.996833758283992,1.996833758283992,0.0,"{'D': 1.0, 'S_t': 1234.3372127458822, 'eta_formula': 'D/√S_t'}",adagrad,,0.49999999999999195,1.2794502973556519
1.0,0.4430216453924718,0.28239493827696605,2,1,-0.014371164258117408,0.0,0.0,0.3806288357418826,0.3950000000000003,7.026728003956687e-16,1240.7167929761101,1.623814489939405,zcdp,0.8104358217613952,4260105015.964762,0.0283898873849771,1.0,False,none,262.58120625069205,1380274025172.583,1.5731736113423531,0.0009790868986332526,,1e-05,0,False,,,,0.0283898873849771,396,394,insert,0.031622776601683784,1.7928223040636284,2.0980164373002848,1,1,-0.028488406638257475,1380274024910.0017,1380274024910.0017,insert,True,False,0.0,0.0016012047614149506,1.315461290019168,0.0,1.315461290019168,0.0,0.0,0.9983987952385851,0.0016012047614149506,,theory_000394,False,323,0,,nan,1.996833758283992,1.996833758283992,0.0,"{'D': 1.0, 'S_t': 1240.7167929761101, 'eta_formula': 'D/√S_t'}",adagrad,,0.499999999999992,1.4958689212799072
1.0,0.4430216453924718,0.28239493827696605,2,1,-0.014392077359484168,0.0,0.0,0.38160792264051585,0.3960000000000003,7.008983741320433e-16,1244.376793808667,1.5550530455863487,zcdp,0.8116605546551058,4246997000.5347433,0.028348106017706955,1.0,False,none,263.78968026290937,1380274025173.7915,0.9085406881438941,0.0009790868986332508,,1e-05,0,False,,,,0.028348106017706955,397,395,insert,0.03162277660168379,1.751895869186258,1.3835579552899246,1,1,0.019779008194185214,1380274024910.0017,1380274024910.0017,insert,True,False,0.0,0.0016012047614149506,1.208474012217295,0.0,1.208474012217295,0.0,0.0,0.9983987952385851,0.0016012047614149506,,theory_000395,False,324,0,,nan,1.996833758283992,1.996833758283992,0.0,"{'D': 1.0, 'S_t': 1244.376793808667, 'eta_formula': 'D/√S_t'}",adagrad,,0.499999999999992,1.2067464590072632
1.0,0.4430216453924718,0.28239493827696605,2,1,-0.014412990460850927,0.0,0.0,0.3825870095391491,0.3970000000000003,6.991328870435495e-16,1250.9159008456904,1.2748299766734086,zcdp,0.8115622088110873,4233969402.3759847,0.028273914703272937,1.0,False,none,264.5692800724145,1380274025174.571,1.8249825163232,0.000979086898633258,,1e-05,0,False,,,,0.028273914703272937,398,396,insert,0.031622776601683784,1.8999368885661265,3.232306062984942,1,1,0.10892174967107926,1380274024910.0017,1380274024910.0017,insert,True,False,0.0,0.0016012047614149506,0.7795998095051209,0.0,0.7795998095051209,0.0,0.0,0.9983987952385851,0.0016012047614149506,,theory_000396,False,325,0,,nan,1.996833758283992,1.996833758283992,0.0,"{'D': 1.0, 'S_t': 1250.9159008456904, 'eta_formula': 'D/√S_t'}",adagrad,,0.499999999999992,1.8698234558105469
1.0,0.4430216453924718,0.28239493827696605,2,1,-0.014433903562217687,0.0,0.0,0.38356609643778233,0.3980000000000003,6.973762717494701e-16,1250.9159008456904,nan,zcdp,0.8115622088110873,4233969402.3759847,0.028273914703272937,1.0,False,none,264.5692800724145,1380274025174.571,1.8249825163232,0.0009790868986332495,,1e-05,0,False,,,,0.028273914703272937,399,397,delete,0.03162277660168378,1.8999368885661265,3.232306062984942,1,1,0.13276861322676917,1380274024910.0017,1380274024910.0017,delete,True,False,0.0,0.0016012047614149506,0.7795998095051209,0.0,0.7795998095051209,0.0,0.0,0.9983987952385851,0.0016012047614149506,,theory_000397,False,325,0,,1.996833758283992,1.996833758283992,1.996833758283992,0.0,"{'D': 1.0, 'S_t': 1250.9159008456904, 'eta_formula': 'D/√S_t'}",adagrad,,0.499999999999992,1.8100460767745972
1.0,0.4430216453924718,0.28239493827696605,2,1,-0.014454816663584447,0.0,0.0,0.3845451833364156,0.3990000000000003,6.956284615445842e-16,1258.9239447585353,2.239672757592163,zcdp,0.8167484702362654,4221021483.721952,0.028183845734077277,1.0,False,none,267.0767497672588,1380274025177.0784,1.225117243410712,0.0009790868986332506,,1e-05,0,False,,,,0.028183845734077277,400,398,insert,0.031622776601683784,1.8414068692445267,1.3146366953501278,1,1,-0.0069137934726139555,1380274024910.0017,1380274024910.0017,insert,True,False,0.0,0.0016012047614149506,2.5074696948443225,0.0,2.5074696948443225,0.0,0.0,0.9983987952385851,0.0016012047614149506,,theory_000398,False,326,0,,nan,1.996833758283992,1.996833758283992,0.0,"{'D': 1.0, 'S_t': 1258.9239447585353, 'eta_formula': 'D/√S_t'}",adagrad,,0.49999999999999195,1.2415634393692017
1.0,0.4430216453924718,0.28239493827696605,2,1,-0.014475729764951206,0.0,0.0,0.3855242702350488,0.4000000000000003,6.938893903907228e-16,1268.2404220210105,2.0669089055312386,zcdp,0.8206538776454417,4208152515.7901716,0.02808013584228439,1.0,False,none,269.1744718677049,1380274025179.1763,1.8535118068428988,0.0009790868986332536,,1e-05,0,False,,,,0.02808013584228439,401,399,insert,0.031622776601683784,1.8387309388636428,1.8146475654356862,1,1,0.13535858895693972,1380274024910.0017,1380274024910.0017,insert,True,False,0.0,0.0016012047614149506,2.097722100446117,0.0,2.097722100446117,0.0,0.0,0.9983987952385851,0.0016012047614149506,,theory_000399,False,327,0,,nan,1.996833758283992,1.996833758283992,0.0,"{'D': 1.0, 'S_t': 1268.2404220210105, 'eta_formula': 'D/√S_t'}",adagrad,,0.49999999999999195,1.4282925128936768
1.0,0.4430216453924718,0.28239493827696605,2,1,-0.014469445030433403,0.0,0.0,0.3865305549695666,0.4010000000000003,6.921589929084516e-16,1268.712170008142,0.4975857640844843,zcdp,0.8184386976087561,4195361778.6603894,0.028074914808114533,1.0,False,none,269.26633151328076,1380274025179.268,0.389040854900033,0.001006284734517795,,1e-05,0,False,,,,0.028074914808114533,402,400,insert,0.031622776601683784,1.8230028498749573,1.6814500489767858,1,1,0.009212665843410921,1380274024910.0017,1380274024910.0017,insert,True,False,0.0,0.0016012047614149506,0.0918596455758566,0.0,0.0918596455758566,0.0,0.0,0.9983987952385851,0.0016012047614149506,,theory_000400,False,328,0,,nan,1.996833758283992,1.996833758283992,0.0,"{'D': 1.0, 'S_t': 1268.712170008142, 'eta_formula': 'D/√S_t'}",adagrad,,0.49999999999999195,1.3421411514282227
1.0,0.4430216453924718,0.28239493827696605,2,1,-0.0144631602959156,0.0,0.0,0.3875368397040844,0.4020000000000003,6.904372043688784e-16,1277.0660234130476,2.0218685761658377,zcdp,0.8221488050672461,4182648561.155487,0.027982938933268073,1.0,False,none,271.3091056721912,1380274025181.3108,1.7910680093797535,0.001006284734517793,,1e-05,0,False,,,,0.027982938933268073,403,401,insert,0.03162277660168378,1.819490983698139,1.787884188106774,1,1,-0.08373982238274622,1380274024910.0017,1380274024910.0017,insert,True,False,0.0,0.0016012047614149506,2.042774158910436,0.0,2.042774158910436,0.0,0.0,0.9983987952385851,0.0016012047614149506,,theory_000401,False,329,0,,nan,1.996833758283992,1.996833758283992,0.0,"{'D': 1.0, 'S_t': 1277.0660234130476, 'eta_formula': 'D/√S_t'}",adagrad,,0.49999999999999195,1.3836590051651
1.0,0.4430216453924718,0.28239493827696605,2,1,-0.014456875561397797,0.0,0.0,0.3885431244386022,0.4030000000000003,6.887239606855809e-16,1277.1062332133565,0.1428354103825775,zcdp,0.8196950800052993,4170012160.668643,0.027982498407173175,1.0,False,none,271.31907148175407,1380274025181.3208,0.11036748057778938,0.001006284734517796,,1e-05,0,False,,,,0.027982498407173175,404,402,insert,0.03162277660168377,1.8076475013985143,1.7010561607018897,1,1,-0.059440035219873524,1380274024910.0017,1380274024910.0017,insert,True,False,0.0,0.0016012047614149506,0.009965809562839042,0.0,0.009965809562839042,0.0,0.0,0.9983987952385851,0.0016012047614149506,,theory_000402,False,330,0,,nan,1.996833758283992,1.996833758283992,0.0,"{'D': 1.0, 'S_t': 1277.1062332133565, 'eta_formula': 'D/√S_t'}",adagrad,,0.499999999999992,1.3653764724731445
1.0,0.4430216453924718,0.28239493827696605,2,1,-0.014450590826879994,0.0,0.0,0.38954940917312003,0.4040000000000003,6.870191984066562e-16,1277.1062332133565,nan,zcdp,0.8196950800052993,4170012160.668643,0.027982498407173175,1.0,False,none,271.31907148175407,1380274025181.3208,0.11036748057778938,0.0010062847345177835,,1e-05,0,False,,,,0.027982498407173175,405,403,delete,0.03162277660168378,1.8076475013985143,1.7010561607018897,1,1,-0.14805365125650163,1380274024910.0017,1380274024910.0017,delete,True,False,0.0,0.0016012047614149506,0.009965809562839042,0.0,0.009965809562839042,0.0,0.0,0.9983987952385851,0.0016012047614149506,,theory_000403,False,330,0,,1.996833758283992,1.996833758283992,1.996833758283992,0.0,"{'D': 1.0, 'S_t': 1277.1062332133565, 'eta_formula': 'D/√S_t'}",adagrad,,0.49999999999999195,0.9983298778533936
1.0,0.4430216453924718,0.28239493827696605,2,1,-0.014444306092362191,0.0,0.0,0.39055569390763784,0.4050000000000003,6.853228547068867e-16,1278.8180788395525,0.9200239406110757,zcdp,0.8184927808312893,4157451883.0775337,0.027963763233056455,1.0,False,none,271.73960323598806,1380274025181.7412,0.9476698552554694,0.0010062847345177896,,1e-05,0,False,,,,0.027963763233056455,406,404,insert,0.03162277660168378,1.801840421428547,1.749576701698842,1,1,-0.08881338537336525,1380274024910.0017,1380274024910.0017,insert,True,False,0.0,0.0016012047614149506,0.4205317542339834,0.0,0.4205317542339834,0.0,0.0,0.9983987952385851,0.0016012047614149506,,theory_000404,False,331,0,,nan,1.996833758283992,1.996833758283992,0.0,"{'D': 1.0, 'S_t': 1278.8180788395525, 'eta_formula': 'D/√S_t'}",adagrad,,0.499999999999992,1.3699166774749756
1.0,0.4430216453924718,0.28239493827696605,2,1,-0.014438021357844388,0.0,0.0,0.39156197864215564,0.4060000000000003,6.836348673800225e-16,1284.4919850467918,1.492704218893581,zcdp,0.8193569860118859,4144967042.591134,0.027901933586169967,1.0,False,none,272.845876341958,1380274025182.8477,1.2689154085177825,0.0010062847345177922,,1e-05,0,False,,,,0.027901933586169967,407,405,insert,0.03162277660168378,1.8497202349065216,2.280638556208292,1,1,-0.03580166880744292,1380274024910.0017,1380274024910.0017,insert,True,False,0.0,0.0016012047614149506,1.1062731059699389,0.0,1.1062731059699389,0.0,0.0,0.9983987952385851,0.0016012047614149506,,theory_000405,False,332,0,,nan,1.996833758283992,1.996833758283992,0.0,"{'D': 1.0, 'S_t': 1284.4919850467918, 'eta_formula': 'D/√S_t'}",adagrad,,0.499999999999992,1.5405762195587158
1.0,0.4430216453924718,0.28239493827696605,2,1,-0.01443173662332653,0.0,0.0,0.39256826337667344,0.4070000000000003,6.819551748311772e-16,1293.8287146789255,2.119621797353162,zcdp,0.8236170473268759,4132556961.6320057,0.027801076146934552,1.0,False,none,275.08809380717656,1380274025185.0898,1.481377134913211,0.0010062847345177915,,1e-05,0,False,,,,0.027801076146934552,408,406,insert,0.03162277660168378,1.84755233549154,1.8280412407567066,1,1,0.08035850193786016,1380274024910.0017,1380274024910.0017,insert,True,False,0.0,0.0016012047614149506,2.2422174652185864,0.0,2.2422174652185864,0.0,0.0,0.9983987952385851,0.0016012047614149506,,theory_000406,False,333,0,,nan,1.996833758283992,1.996833758283992,0.0,"{'D': 1.0, 'S_t': 1293.8287146789255, 'eta_formula': 'D/√S_t'}",adagrad,,0.49999999999999206,1.4046798944473267
1.0,0.4430216453924718,0.28239493827696605,2,1,-0.014425451888808727,0.0,0.0,0.39357454811119125,0.4080000000000003,6.802837160693361e-16,1304.368558563675,2.1344656072395525,zcdp,0.827952360884465,4120220970.7085543,0.027688526157440493,1.0,False,none,277.36404089629576,1380274025187.3657,1.7611713653650405,0.0010062847345177935,,1e-05,0,False,,,,0.027688526157440493,409,407,insert,0.03162277660168378,1.873388375238664,2.1059127329627803,1,1,0.1720769831165984,1380274024910.0017,1380274024910.0017,insert,True,False,0.0,0.0016012047614149506,2.275947089119222,0.0,2.275947089119222,0.0,0.0,0.9983987952385851,0.0016012047614149506,,theory_000407,False,334,0,,nan,1.996833758283992,1.996833758283992,0.0,"{'D': 1.0, 'S_t': 1304.368558563675, 'eta_formula': 'D/√S_t'}",adagrad,,0.4999999999999921,1.4721870422363281
1.0,0.4430216453924718,0.28239493827696605,2,1,-0.014419167154290924,0.0,0.0,0.39458083284570905,0.4090000000000003,6.786204306999734e-16,1314.7205735258071,2.1376632279765095,zcdp,0.8322765525922856,4107958408.30252,0.02757930199787912,1.0,False,none,279.644921671008,1380274025189.6467,1.4415117127952106,0.00100628473451779,,1e-05,0,False,,,,0.02757930199787912,410,408,insert,0.03162277660168378,1.892410048003676,2.063605102888784,1,1,-0.138218151537704,1380274024910.0017,1380274024910.0017,insert,True,False,0.0,0.0016012047614149506,2.2808807747121937,0.0,2.2808807747121937,0.0,0.0,0.9983987952385851,0.0016012047614149506,,theory_000408,False,335,0,,nan,1.996833758283992,1.996833758283992,0.0,"{'D': 1.0, 'S_t': 1314.7205735258071, 'eta_formula': 'D/√S_t'}",adagrad,,0.49999999999999206,1.4659621715545654
