C_hat,D_hat,G_hat,N_gamma,N_star_theory,PT_target_residual,P_T,P_T_est,P_T_true,ST_running,ST_target_residual,S_scalar,acc,accountant,avg_regret,avg_regret_with_noise,base_eta_t,c_hat,clip_applied,comparator_type,cum_regret,cum_regret_with_noise,d_norm,delta_P,delta_step_theory,delta_total,drift_boost_remaining,drift_flag,eps_remaining,eps_spent,eps_step_theory,eta_t,event,event_id,event_type,g_norm,lambda_est,lambda_raw,m_capacity,m_used,noise,noise_regret_cum,noise_regret_increment,op,pair_admitted,pair_damped,path_regret_increment,privacy_spend_running,regret,regret_dynamic,regret_increment,regret_path_term,regret_static_term,rho_remaining,rho_spent,rho_step,sample_id,sc_active,sc_stable,segment_id,sens_delete,sigma_delete,sigma_step,sigma_step_theory,static_regret_increment,stepsize_params,stepsize_policy,theory_targets,w_star_norm,x_norm
1.0,1.0,1.0,,,-0.02331652717698854,0.0,0.0,0.20043347282301147,0.22375000000000017,7.442835919274792e-16,4.074594645770644,0.06944468591681599,zcdp,0.0,0.0,0.4954020449012334,1.0,False,none,0.0,0.0,0.04781650270076724,0.0011197400716369424,,1e-05,0,False,,,,0.4954020449012334,178,178,calibrate,0.03535533905932738,1.7619736561808264,1.2855583750201285,0,0,0.04637797552060722,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,theory_000178,False,179,0,,nan,,,0.0,"{'D': 1.0, 'S_t': 4.074594645770644, 'eta_formula': 'D/√S_t'}",adagrad,,0.49999999999999933,1.1764520406723022
1.0,1.0,1.0,,,-0.023446787105351613,0.0,0.0,0.2015532128946484,0.22500000000000017,7.401486830834376e-16,4.075973693888359,0.03223273416495267,zcdp,0.0,0.0,0.49531823166972433,1.0,False,none,0.0,0.0,0.024456861035156537,0.001119740071636917,,1e-05,0,False,,,,0.49531823166972433,179,179,calibrate,0.035355339059327376,1.708375644899634,1.225993543368902,0,0,-0.1658462829774405,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,theory_000179,False,180,0,,nan,,,0.0,"{'D': 1.0, 'S_t': 4.075973693888359, 'eta_formula': 'D/√S_t'}",adagrad,,0.49999999999999933,1.1521062850952148
1.0,1.0,1.0,,,-0.02357704703371466,0.0,0.0,0.20267295296628535,0.22625000000000017,7.360594638398828e-16,4.079066083503775,0.033459339006095365,zcdp,0.0,0.0,0.4951304426834727,1.0,False,none,0.0,0.0,0.03838514625599037,0.0011197400716369465,,1e-05,0,False,,,,0.4951304426834727,180,180,calibrate,0.035355339059327376,1.7956559680078836,2.5811788759821312,0,0,-0.09370667651816121,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,theory_000180,False,181,0,,nan,,,0.0,"{'D': 1.0, 'S_t': 4.079066083503775, 'eta_formula': 'D/√S_t'}",adagrad,,0.49999999999999933,1.6619951725006104
1.0,1.0,1.0,,,-0.023707306962077762,0.0,0.0,0.20379269303792225,0.22750000000000017,7.320151810715317e-16,4.0839914983218675,0.04869154680399612,zcdp,0.0,0.0,0.4948317816116984,1.0,False,none,0.0,0.0,0.03376175413535053,0.0011197400716369068,,1e-05,0,False,,,,0.4948317816116984,181,181,calibrate,0.035355339059327376,1.8031066343493432,1.870162631422479,0,0,-0.0809338144725826,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,theory_000181,False,182,0,,nan,,,0.0,"{'D': 1.0, 'S_t': 4.0839914983218675, 'eta_formula': 'D/√S_t'}",adagrad,,0.4999999999999993,1.4413444995880127
1.0,1.0,1.0,,,-0.023837566890440837,0.0,0.0,0.20491243310955917,0.22875000000000018,7.280150981148568e-16,4.085456018561746,0.028621428554468725,zcdp,0.0,0.0,0.4947430820744659,1.0,False,none,0.0,0.0,0.019164935302969727,0.0011197400716369285,,1e-05,0,False,,,,0.4947430820744659,182,182,calibrate,0.03535533905932738,1.7929663176564197,1.701703467420108,0,0,-0.041213168769328734,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,theory_000182,False,183,0,,nan,,,0.0,"{'D': 1.0, 'S_t': 4.085456018561746, 'eta_formula': 'D/√S_t'}",adagrad,,0.4999999999999993,1.3370769023895264
1.0,1.0,1.0,,,-0.023967826818803883,0.0,0.0,0.20603217318119613,0.23000000000000018,7.240584943207542e-16,4.101522753489882,0.10145130709933818,zcdp,0.0,0.0,0.493773112357787,1.0,False,none,0.0,0.0,0.07598982484975011,0.0011197400716369472,,1e-05,0,False,,,,0.493773112357787,183,183,calibrate,0.035355339059327376,1.7582154291538763,1.4454574326309846,0,0,0.08410925962717725,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,theory_000183,False,184,0,,nan,,,0.0,"{'D': 1.0, 'S_t': 4.101522753489882, 'eta_formula': 'D/√S_t'}",adagrad,,0.49999999999999933,1.2494133710861206
1.0,1.0,1.0,,,-0.024098086747166958,0.0,0.0,0.20715191325283305,0.23125000000000018,7.201446646217231e-16,4.1716096269793095,0.1673565136660527,zcdp,0.0,0.0,0.4896076213107099,1.0,False,none,0.0,0.0,0.14981177569702753,0.0011197400716369266,,1e-05,0,False,,,,0.4896076213107099,184,184,calibrate,0.03535533905932738,1.8130678947651773,2.3067400852668856,0,0,0.16566804317545272,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,theory_000184,False,185,0,,nan,,,0.0,"{'D': 1.0, 'S_t': 4.1716096269793095, 'eta_formula': 'D/√S_t'}",adagrad,,0.49999999999999933,1.58188796043396
1.0,1.0,1.0,,,-0.024228346675530033,0.0,0.0,0.20827165332446998,0.23250000000000018,7.162729191130042e-16,4.218154550158619,0.1983866373214659,zcdp,0.0,0.0,0.48689885811757566,1.0,False,none,0.0,0.0,0.0995950562026559,0.001119740071636934,,1e-05,0,False,,,,0.48689885811757566,185,185,calibrate,0.03535533905932737,1.7367868309814036,1.0502572569274395,0,0,0.17222953245634598,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,theory_000185,False,186,0,,nan,,,0.0,"{'D': 1.0, 'S_t': 4.218154550158619, 'eta_formula': 'D/√S_t'}",adagrad,,0.49999999999999933,1.0874861478805542
1.0,1.0,1.0,,,-0.024358606603893107,0.0,0.0,0.2093913933961069,0.23375000000000018,7.124425826471593e-16,4.23717696752143,0.07353061408977031,zcdp,0.0,0.0,0.48580468480585504,1.0,False,none,0.0,0.0,0.11975400823976248,0.001119740071636939,,1e-05,0,False,,,,0.48580468480585504,186,186,calibrate,0.035355339059327376,1.8814854046433873,3.18377256760124,0,0,0.08062593784664507,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,theory_000186,False,187,0,,nan,,,0.0,"{'D': 1.0, 'S_t': 4.23717696752143, 'eta_formula': 'D/√S_t'}",adagrad,,0.49999999999999933,1.8757054805755615
1.0,1.0,1.0,,,-0.024488866532256154,0.0,0.0,0.21051113346774383,0.23500000000000018,7.086529944415893e-16,4.26478833967803,0.10677498120586351,zcdp,0.0,0.0,0.48422951688854365,1.0,False,none,0.0,0.0,0.07074478834333398,0.0011197400716369394,,1e-05,0,False,,,,0.48422951688854365,187,187,calibrate,0.035355339059327376,1.8981936004179967,2.048567362389479,0,0,0.043969386775030116,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,theory_000187,False,188,0,,nan,,,0.0,"{'D': 1.0, 'S_t': 4.26478833967803, 'eta_formula': 'D/√S_t'}",adagrad,,0.49999999999999933,1.5562325716018677
1.0,1.0,1.0,,,-0.0246191264606192,0.0,0.0,0.2116308735393808,0.23625000000000018,7.0490350769851205e-16,4.330994152594772,0.15147189952198914,zcdp,0.0,0.0,0.4805141723258545,1.0,False,none,0.0,0.0,0.1309624679448912,0.001119740071636959,,1e-05,0,False,,,,0.4805141723258545,188,188,calibrate,0.035355339059327376,1.9795174802232678,2.711432398470708,0,0,-0.2336548866824762,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,theory_000188,False,189,0,,nan,,,0.0,"{'D': 1.0, 'S_t': 4.330994152594772, 'eta_formula': 'D/√S_t'}",adagrad,,0.49999999999999933,1.6986973285675049
1.0,1.0,1.0,,,-0.024749386388982247,0.0,0.0,0.21275061361101774,0.23750000000000018,7.011934892369409e-16,4.381768782534342,0.15137932709705348,zcdp,0.0,0.0,0.4777220326705446,1.0,False,none,0.0,0.0,0.08639713250601636,0.0011197400716369522,,1e-05,0,False,,,,0.4777220326705446,189,189,calibrate,0.035355339059327376,1.9818145753365326,2.002488431355914,0,0,0.1130119646001526,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,theory_000189,False,190,0,,nan,,,0.0,"{'D': 1.0, 'S_t': 4.381768782534342, 'eta_formula': 'D/√S_t'}",adagrad,,0.49999999999999933,1.4885272979736328
1.0,1.0,1.0,,,-0.024879646317345322,0.0,0.0,0.21387035368265467,0.23875000000000018,6.97522319136224e-16,4.495393297562745,0.20356541652499766,zcdp,0.0,0.0,0.47164599735912643,1.0,False,none,0.0,0.0,0.15616392441877935,0.0011197400716369244,,1e-05,0,False,,,,0.47164599735912643,190,190,calibrate,0.03535533905932737,2.0530200516242214,2.6938693382134216,0,0,0.262894656687513,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,theory_000190,False,191,0,,nan,,,0.0,"{'D': 1.0, 'S_t': 4.495393297562745, 'eta_formula': 'D/√S_t'}",adagrad,,0.49999999999999933,1.655892014503479
1.0,1.0,1.0,,,-0.025009906245708424,0.0,0.0,0.21499009375429157,0.24000000000000019,8.0953762212251e-16,4.498226690988984,0.03978184090483805,zcdp,0.0,0.0,0.4714974311277322,1.0,False,none,0.0,0.0,0.021017046972434273,0.0011197400716369127,,1e-05,0,False,,,,0.4714974311277322,191,191,calibrate,0.03535533905932738,2.022092747951727,1.7437470148992766,0,0,0.045287643265863535,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,theory_000191,False,192,0,,nan,,,0.0,"{'D': 1.0, 'S_t': 4.498226690988984, 'eta_formula': 'D/√S_t'}",adagrad,,0.49999999999999933,1.3380383253097534
1.0,1.0,1.0,,,-0.0251401661740715,0.0,0.0,0.2161098338259285,0.2412500000000002,8.05343126671098e-16,4.499361467623926,0.02684911273123214,zcdp,0.0,0.0,0.4714379695783495,1.0,False,none,0.0,0.0,0.0201092433400859,0.0011197400716369329,,1e-05,0,False,,,,0.4714379695783495,192,192,calibrate,0.03535533905932738,1.9687247232936058,1.488412501370516,0,0,0.023403931476303635,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,theory_000192,False,193,0,,nan,,,0.0,"{'D': 1.0, 'S_t': 4.499361467623926, 'eta_formula': 'D/√S_t'}",adagrad,,0.4999999999999993,1.2546577453613281
1.0,1.0,1.0,,,-0.025270426102434573,0.0,0.0,0.21722957389756542,0.2425000000000002,8.011918734408346e-16,4.51195217870477,0.0737598426179958,zcdp,0.0,0.0,0.4707797305527733,1.0,False,none,0.0,0.0,0.0698444794024706,0.001119740071636935,,1e-05,0,False,,,,0.4707797305527733,193,193,calibrate,0.03535533905932737,1.9901371820408746,2.1828493107662923,0,0,0.06986958268525457,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,theory_000193,False,194,0,,nan,,,0.0,"{'D': 1.0, 'S_t': 4.51195217870477, 'eta_formula': 'D/√S_t'}",adagrad,,0.49999999999999933,1.521265983581543
1.0,1.0,1.0,,,-0.02540068603079762,0.0,0.0,0.21834931396920237,0.2437500000000002,7.970831971667791e-16,4.514919944945764,0.04236351537519241,zcdp,0.0,0.0,0.47062497765778566,1.0,False,none,0.0,0.0,0.023945620456698537,0.0011197400716369556,,1e-05,0,False,,,,0.47062497765778566,194,194,calibrate,0.035355339059327376,1.9483663861942833,1.5724292235749608,0,0,0.07286285854727402,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,theory_000194,False,195,0,,nan,,,0.0,"{'D': 1.0, 'S_t': 4.514919944945764, 'eta_formula': 'D/√S_t'}",adagrad,,0.49999999999999933,1.2859463691711426
1.0,1.0,1.0,,,-0.025530945959160695,0.0,0.0,0.2194690540408393,0.2450000000000002,7.930164461608261e-16,4.519987363708253,0.04379950071078919,zcdp,0.0,0.0,0.47036109167229245,1.0,False,none,0.0,0.0,0.04409994101051255,0.0011197400716369144,,1e-05,0,False,,,,0.47036109167229245,195,195,calibrate,0.035355339059327376,2.0015907032867295,2.4806095571187434,0,0,0.013491633484718183,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,theory_000195,False,196,0,,nan,,,0.0,"{'D': 1.0, 'S_t': 4.519987363708253, 'eta_formula': 'D/√S_t'}",adagrad,,0.4999999999999993,1.6252652406692505
1.0,1.0,1.0,,,-0.02566120588752374,0.0,0.0,0.22058879411247626,0.2462500000000002,7.889909819671163e-16,4.52129225350786,0.030650485887074003,zcdp,0.0,0.0,0.47029321133547575,1.0,False,none,0.0,0.0,0.016316516710785555,0.0011197400716369407,,1e-05,0,False,,,,0.47029321133547575,196,196,calibrate,0.03535533905932738,1.929652643443865,1.2822101048580827,0,0,-0.037381586604694476,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,theory_000196,False,197,0,,nan,,,0.0,"{'D': 1.0, 'S_t': 4.52129225350786, 'eta_formula': 'D/√S_t'}",adagrad,,0.49999999999999933,1.1785541772842407
1.0,1.0,1.0,,,-0.025791465815886816,0.0,0.0,0.22170853418411318,0.2475000000000002,7.850061790278885e-16,4.5304579466210155,0.06083528209923872,zcdp,0.0,0.0,0.4698172389600713,1.0,False,none,0.0,0.0,0.07122671092379437,0.0011197400716369183,,1e-05,0,False,,,,0.4698172389600713,197,197,calibrate,0.035355339059327376,1.9734049169468613,2.3671753784738274,0,0,0.03617592096693092,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,theory_000197,False,198,0,,nan,,,0.0,"{'D': 1.0, 'S_t': 4.5304579466210155, 'eta_formula': 'D/√S_t'}",adagrad,,0.49999999999999933,1.573718786239624
1.0,1.0,1.0,,,-0.025921725744249863,0.0,0.0,0.22282827425575014,0.2487500000000002,7.810614243594066e-16,4.593692441992927,0.22251543204047194,zcdp,0.0,0.0,0.46657239781568327,1.0,False,none,0.0,0.0,0.10335279818398999,0.0011197400716369597,,1e-05,0,False,,,,0.46657239781568327,198,198,calibrate,0.03535533905932738,1.8985823861138902,1.2251796086171503,0,0,-0.13717892095453052,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,theory_000198,False,199,0,,nan,,,0.0,"{'D': 1.0, 'S_t': 4.593692441992927, 'eta_formula': 'D/√S_t'}",adagrad,,0.49999999999999933,1.1301000118255615
1.0,1.0,1.0,,,-0.026051985672612965,0.0,0.0,0.22394801432738703,0.25000000000000017,6.661338147750939e-16,4.608961502192782,0.06783599079201544,zcdp,0.0,0.0,0.46579890120384976,1.0,False,none,0.0,0.0,0.0858013076312257,0.0011197400716369118,,1e-05,0,False,,,,0.46579890120384976,199,199,calibrate,0.035355339059327376,2.0165057229881778,3.077815754856765,0,0,-0.18824265432952797,0.0,0.0,calibrate,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,theory_000199,False,200,0,,nan,,,0.0,"{'D': 1.0, 'S_t': 4.608961502192782, 'eta_formula': 'D/√S_t'}",adagrad,,0.4999999999999993,1.8215705156326294
1.0,0.5714005935139652,0.2887630008680576,2,1,-0.028689659194046147,0.0,0.0,0.2825603408059539,0.31124999999999886,-3.745330685482456e-15,4.610850721015895,0.03671695827577997,zcdp,3.170011355670499e-06,3.170011355670499e-06,0.465703464779579,1.0,False,none,0.0006371722824897703,0.0006371722824897703,0.027493675127124636,0.001196169928134014,,1e-05,0,False,,,,0.465703464779579,250,248,insert,0.03535533905932737,1.8839483633456708,0.6909321265631084,1,0,0.05350059734140298,0.0,0.0,insert,True,False,0.0,0.0,0.0006371722824897703,0.0,0.0006371722824897703,0.0,0.0,1.0,0.0,,theory_000248,False,201,0,,nan,2.041862760695804,2.041862760695804,0.0,"{'D': 1.0, 'S_t': 4.610850721015895, 'eta_formula': 'D/√S_t'}",adagrad,,0.4999999999999994,0.9177634119987488
1.0,0.5714005935139652,0.2887630008680576,2,1,-0.028743489265912137,0.0,0.0,0.28375651073408786,0.31249999999999883,-3.730349362740526e-15,4.6191833230805495,0.027374478284186786,zcdp,-1.2499341225832324e-05,-1.2499341225832324e-05,0.4652832310508967,1.0,False,none,-0.0025248669276181296,-0.0025248669276181296,0.07878171694646642,0.0011961699281339896,,1e-05,0,False,,,,0.4652832310508967,251,249,insert,0.03535533905932737,1.8461620291486516,1.5060850213754788,1,0,-0.04890183946095106,0.0,0.0,insert,True,False,0.0,0.0,-0.0031620392101079,0.0,-0.0031620392101079,0.0,0.0,1.0,0.0,,theory_000249,False,202,0,,nan,2.041862760695804,2.041862760695804,0.0,"{'D': 1.0, 'S_t': 4.6191833230805495, 'eta_formula': 'D/√S_t'}",adagrad,,0.4999999999999994,1.2615224123001099
1.0,0.5714005935139652,0.2887630008680576,2,1,-0.028797319337778127,0.0,0.0,0.28495268066222185,0.3137499999999988,-3.892415385139991e-15,4.626177963003501,0.03461882391677342,zcdp,-1.0622707714156788e-05,-1.0622707714156788e-05,0.4649313509684416,1.0,False,none,-0.002156409665973828,-0.002156409665973828,0.0721653608855318,0.0011961699281340106,,1e-05,0,False,,,,0.4649313509684416,252,250,insert,0.03535533905932736,1.7732813776575915,1.11735551423805,1,0,0.09759745442574669,0.0,0.0,insert,True,False,0.0,0.0,0.0003684572616443016,0.0,0.0003684572616443016,0.0,0.0,1.0,0.0,,theory_000250,False,203,0,,nan,2.041862760695804,2.041862760695804,0.0,"{'D': 1.0, 'S_t': 4.626177963003501, 'eta_formula': 'D/√S_t'}",adagrad,,0.4999999999999994,1.1933232545852661
1.0,0.5714005935139652,0.2887630008680576,2,1,-0.028851149409644172,0.0,0.0,0.28614885059035583,0.3149999999999988,-3.876969292341816e-15,4.646613780657409,0.05726880146446356,zcdp,-5.130834515186032e-06,-5.130834515186032e-06,0.46390783982391554,1.0,False,none,-0.0010466902410979505,-0.0010466902410979505,0.12191357218851497,0.0011961699281339978,,1e-05,0,False,,,,0.46390783982391554,253,251,insert,0.03535533905932737,1.7081878228395635,1.122345829477312,1,0,0.0334779959807586,0.0,0.0,insert,True,False,0.0,0.0,0.0011097194248758774,0.0,0.0011097194248758774,0.0,0.0,1.0,0.0,,theory_000251,False,204,0,,nan,2.041862760695804,2.041862760695804,0.0,"{'D': 1.0, 'S_t': 4.646613780657409, 'eta_formula': 'D/√S_t'}",adagrad,,0.49999999999999933,1.2198952436447144
1.0,0.5714005935139652,0.2887630008680576,2,1,-0.028904979481510162,0.0,0.0,0.2873450205184898,0.31624999999999875,-4.037174635000569e-15,4.654567564308484,0.03548869228752726,zcdp,-4.639870521754021e-06,-4.639870521754021e-06,0.4635113045719224,1.0,False,none,-0.0009511734569595743,-0.0009511734569595743,0.05738495377173999,0.0011961699281339817,,1e-05,0,False,,,,0.4635113045719224,254,252,insert,0.03535533905932736,1.6965495232824572,1.5918048272685006,1,0,0.011642103002007416,0.0,0.0,insert,True,False,0.0,0.0,9.551678413837622e-05,0.0,9.551678413837622e-05,0.0,0.0,1.0,0.0,,theory_000252,False,205,0,,nan,2.041862760695804,2.041862760695804,0.0,"{'D': 1.0, 'S_t': 4.654567564308484, 'eta_formula': 'D/√S_t'}",adagrad,,0.49999999999999933,1.2916370630264282
1.0,0.5714005935139652,0.2887630008680576,2,1,-0.028958809553376152,0.0,0.0,0.28854119044662385,0.3174999999999987,-4.021280246673795e-15,4.654567564308484,nan,zcdp,-4.6173468784445354e-06,7005955453.029511,0.4635113045719224,1.0,False,none,-0.0009511734569595743,1443226823324.0793,0.05738495377173999,0.001196169928134013,,1e-05,0,False,,,,0.4635113045719224,255,253,delete,0.03535533905932736,1.6965495232824572,1.5918048272685006,1,1,0.006845036680970293,1443226823324.0803,1443226823324.0803,delete,True,False,0.0,0.000595265833410498,9.551678413837622e-05,0.0,9.551678413837622e-05,0.0,0.0,0.9994047341665895,0.000595265833410498,,theory_000253,False,205,0,,2.041862760695804,2.041862760695804,2.041862760695804,0.0,"{'D': 1.0, 'S_t': 4.654567564308484, 'eta_formula': 'D/√S_t'}",adagrad,,0.49999999999999933,1.2327460050582886
1.0,0.5714005935139652,0.2887630008680576,2,1,-0.029012639625242143,0.0,0.0,0.28973736037475784,0.3187499999999987,-4.1796631515300004e-15,68.31027094627908,5.456272725452718,zcdp,0.07190518718060723,6972110257.676158,0.1209920948208285,1.0,False,none,14.884373746385696,1443226823338.9646,4.938948607420662,0.0011961699281339965,,1e-05,0,False,,,,0.1209920948208285,256,254,insert,0.03535533905932736,1.6600713260201498,1.331767550659383,1,1,-0.008631031655567991,1443226823324.0803,1443226823324.0803,insert,True,False,0.0,0.000595265833410498,14.885324919842656,0.0,14.885324919842656,0.0,0.0,0.9994047341665895,0.000595265833410498,,theory_000254,False,206,0,,nan,2.041862760695804,2.041862760695804,0.0,"{'D': 1.0, 'S_t': 68.31027094627908, 'eta_formula': 'D/√S_t'}",adagrad,,0.49999999999999933,1.1887612342834473
1.0,0.5714005935139652,0.2887630008680576,2,1,-0.029066469697108188,0.0,0.0,0.2909335303028918,0.3199999999999987,-4.163336342344337e-15,68.78461293678428,0.4129583369055352,zcdp,0.07192494460410379,6938590496.822311,0.12057418945553856,1.0,False,none,14.960388477653586,1443226823339.0408,0.5953683438170251,0.0011961699281340071,,1e-05,0,False,,,,0.12057418945553856,257,255,insert,0.03535533905932738,1.6490737379034812,1.5500954448534634,1,1,0.04075285225421402,1443226823324.0803,1443226823324.0803,insert,True,False,0.0,0.000595265833410498,0.07601473126788948,0.0,0.07601473126788948,0.0,0.0,0.9994047341665895,0.000595265833410498,,theory_000255,False,207,0,,nan,2.041862760695804,2.041862760695804,0.0,"{'D': 1.0, 'S_t': 68.78461293678428, 'eta_formula': 'D/√S_t'}",adagrad,,0.49999999999999933,1.3710497617721558
1.0,0.5714005935139652,0.2887630008680576,2,1,-0.02912029976897418,0.0,0.0,0.2921297002310258,0.32124999999999865,-4.1471365900394955e-15,69.06818949315546,0.28021623476066804,zcdp,0.07173377130730398,6905391499.230013,0.12032641126805575,1.0,False,none,14.99235820322653,1443226823339.0728,0.31445829499187933,0.00119616992813401,,1e-05,0,False,,,,0.12032641126805575,258,256,insert,0.03535533905932737,1.7101691838066304,2.2600281969349734,1,1,-0.03972259837630138,1443226823324.0803,1443226823324.0803,insert,True,False,0.0,0.000595265833410498,0.031969725572943364,0.0,0.031969725572943364,0.0,0.0,0.9994047341665895,0.000595265833410498,,theory_000256,False,208,0,,nan,2.041862760695804,2.041862760695804,0.0,"{'D': 1.0, 'S_t': 69.06818949315546, 'eta_formula': 'D/√S_t'}",adagrad,,0.4999999999999993,1.5797109603881836
1.0,0.5714005935139652,0.2887630008680576,2,1,-0.02917412984084017,0.0,0.0,0.29332587015915984,0.3224999999999986,-4.303190017926963e-15,86.38108636083201,2.6582561186408773,zcdp,0.08814781731735977,6872508682.583768,0.1075946480296681,1.0,False,none,18.51104163664555,1443226823342.5913,2.0119914193296067,0.0011961699281340158,,1e-05,0,False,,,,0.1075946480296681,259,257,insert,0.035355339059327376,1.7246183004329088,1.8546603500694125,1,1,-0.1957704700389777,1443226823324.0803,1443226823324.0803,insert,True,False,0.0,0.000595265833410498,3.5186834334190213,0.0,3.5186834334190213,0.0,0.0,0.9994047341665895,0.000595265833410498,,theory_000257,False,209,0,,nan,2.041862760695804,2.041862760695804,0.0,"{'D': 1.0, 'S_t': 86.38108636083201, 'eta_formula': 'D/√S_t'}",adagrad,,0.49999999999999933,1.4090001583099365
1.0,0.5714005935139652,0.2887630008680576,2,1,-0.029227959912706103,0.0,0.0,0.2945220400872939,0.3237499999999986,-4.2865753846531146e-15,214.12467353234183,5.468118137007886,zcdp,0.15852940000315707,6839937551.457488,0.06833868899872501,1.0,False,none,33.449703400666145,1443226823357.53,7.862560111426211,0.0011961699281340273,,1e-05,0,False,,,,0.06833868899872501,260,258,insert,0.03535533905932737,1.8045284657445158,2.5237199535489783,1,1,0.007780009613088436,1443226823324.0803,1443226823324.0803,insert,True,False,0.0,0.000595265833410498,14.938661764020596,0.0,14.938661764020596,0.0,0.0,0.9994047341665895,0.000595265833410498,,theory_000258,False,210,0,,nan,2.041862760695804,2.041862760695804,0.0,"{'D': 1.0, 'S_t': 214.12467353234183, 'eta_formula': 'D/√S_t'}",adagrad,,0.4999999999999994,1.7878656387329102
1.0,0.5714005935139652,0.2887630008680576,2,1,-0.029281789984572093,0.0,0.0,0.2957182100154279,0.32499999999999857,-4.440892098500626e-15,214.12467353234183,nan,zcdp,0.15852940000315707,6839937551.457488,0.06833868899872501,1.0,False,none,33.449703400666145,1443226823357.53,7.862560111426211,0.0011961699281340117,,1e-05,0,False,,,,0.06833868899872501,261,259,delete,0.035355339059327376,1.8045284657445158,2.5237199535489783,1,1,-0.0460597130946872,1443226823324.0803,1443226823324.0803,delete,True,False,0.0,0.000595265833410498,14.938661764020596,0.0,14.938661764020596,0.0,0.0,0.9994047341665895,0.000595265833410498,,theory_000259,False,210,0,,2.041862760695804,2.041862760695804,2.041862760695804,0.0,"{'D': 1.0, 'S_t': 214.12467353234183, 'eta_formula': 'D/√S_t'}",adagrad,,0.4999999999999994,1.5103278160095215
1.0,0.5714005935139652,0.2887630008680576,2,1,-0.029335620056438028,0.0,0.0,0.29691437994356196,0.32624999999999854,-4.423877186245835e-15,214.76914676687005,0.5780096646521717,zcdp,0.15856897585632762,6807673695.083476,0.06823607755147075,1.0,False,none,33.61662288154145,1443226823357.697,0.35366416499359954,0.0011961699281340167,,1e-05,0,False,,,,0.06823607755147075,262,260,insert,0.03535533905932737,1.7862855205574102,1.6220990138734583,1,1,-0.13769205899864945,1443226823324.0803,1443226823324.0803,insert,True,False,0.0,0.000595265833410498,0.16691948087531114,0.0,0.16691948087531114,0.0,0.0,0.9994047341665895,0.000595265833410498,,theory_000260,False,211,0,,nan,2.041862760695804,2.041862760695804,0.0,"{'D': 1.0, 'S_t': 214.76914676687005, 'eta_formula': 'D/√S_t'}",adagrad,,0.4999999999999994,1.318763017654419
